measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,-170.0,0.0,0.0
2003-02-01,-290.0,0.0,0.0
2003-03-01,-244.0,0.0,0.0
2003-06-01,744.0,12167.0,12167.0
2003-07-01,945.0,15138.0,15138.0
2003-08-01,10465.0,141145.0,141145.0
2003-12-01,-263.0,0.0,0.0
2004-01-01,-18.0,4034.0,4034.0
2004-02-01,5.0,357.0,357.0
2004-03-01,67.0,3788.0,3788.0
2004-04-01,-125.0,36.0,36.0
2004-05-01,77.0,3642.0,3642.0
2004-06-01,1170.0,17499.0,17499.0
2004-07-01,2725.0,37939.0,37939.0
2004-08-01,662.0,11127.0,11127.0
2004-09-01,-162.0,18.0,18.0
2004-10-01,-181.0,59.0,59.0
2004-11-01,8.0,312.0,312.0
2004-12-01,-218.0,1104.0,1104.0
2005-01-01,-291.0,68.0,68.0
2005-02-01,49.0,4099.68,4099.68
2005-03-01,-241.0,78.78,78.78
2005-04-01,-190.0,38.0,38.0
2005-05-01,114.0,4100.0,4100.0
2005-06-01,2586.0,36240.0,36240.0
2005-07-01,11225.0,71170.32,71170.32
2005-08-01,8770.0,117638.74,117638.74
2005-09-01,-159.0,45.0,45.0
2005-10-01,-182.0,46.0,46.0
2005-11-01,-208.0,68.0,68.0
2005-12-01,-298.0,69.69,69.69
2006-01-01,-254.0,62.0,62.0
2006-02-01,31.0,3775.0,3775.0
2006-03-01,-194.0,44.0,44.0
2006-04-01,-176.0,24.0,24.0
2006-05-01,19.0,3738.0,3738.0
2006-06-01,-182.0,26.0,26.0
2006-07-01,7076.0,88387.0,88387.0
2006-08-01,5687.0,74516.0,74516.0
2006-09-01,-171.0,35.0,35.0
2006-10-01,-216.0,29.0,29.0
2006-11-01,27.0,3834.0,3834.0
2006-12-01,-259.0,39.0,39.0
2007-01-01,-288.0,71.0,71.0
2007-02-01,-286.0,38.0,38.0
2007-03-01,-26.0,2850.0,2850.0
2007-04-01,-210.0,102.0,102.0
2007-05-01,-139.0,954.0,954.0
2007-06-01,2800.0,36712.0,36712.0
2007-07-01,3386.0,44156.0,44156.0
2007-08-01,6768.0,87989.0,87989.0
2007-09-01,1860.0,26298.0,26298.0
2007-10-01,1161.0,17412.0,17412.0
2007-11-01,-194.0,162.0,162.0
2007-12-01,-245.0,147.0,147.0
2008-01-01,-290.0,92.0,92.0
2008-02-01,-295.0,82.0,82.0
2008-03-01,-257.0,95.0,95.0
2008-04-01,-206.0,67.0,67.0
2008-05-01,-162.0,49.0,49.0
2008-06-01,-130.0,109.0,109.0
2008-07-01,1764.0,25611.0,25611.0
2008-08-01,-135.0,0.0,0.0
2008-09-01,-133.0,97.0,97.0
2008-10-01,-160.0,314.0,314.0
2008-11-01,-206.0,70.0,70.0
2008-12-01,-268.0,62.0,62.0
2009-01-01,-289.0,0.0,0.0
2009-02-01,-212.0,0.0,0.0
2009-03-01,-162.0,0.0,0.0
2009-04-01,-135.0,2.0,2.0
2009-05-01,-118.0,3.0,3.0
2009-06-01,-129.0,15.0,15.0
2009-07-01,-134.0,35.0,35.0
2009-08-01,-128.0,165.0,165.0
2009-09-01,-100.0,145.0,145.0
2009-10-01,-119.0,128.0,128.0
2009-11-01,-117.0,42.0,42.0
2009-12-01,-188.0,187.0,187.0
2010-01-01,-213.0,153.0,153.0
2010-02-01,-168.0,153.0,153.0
2010-03-01,-132.0,293.0,293.0
2010-04-01,-89.0,187.0,187.0
2010-05-01,-108.0,123.0,123.0
2010-06-01,97.0,3283.0,3283.0
2010-07-01,4210.0,57247.0,57247.0
2010-08-01,5654.0,76439.0,76439.0
2010-09-01,-118.0,16.0,16.0
2010-10-01,-148.0,166.0,166.0
2010-11-01,-126.0,111.0,111.0
2010-12-01,-175.0,41.0,41.0
2011-01-01,-177.0,38.0,38.0
2011-02-01,-136.0,34.0,34.0
2011-03-01,-125.0,49.0,49.0
2011-04-01,-91.0,363.0,363.0
2011-05-01,-93.0,164.0,164.0
2011-06-01,364.0,7685.0,7685.0
2011-07-01,10059.0,134780.0,134780.0
2011-08-01,6365.0,84166.0,84166.0
2011-09-01,1629.0,23178.0,23178.0
2011-10-01,-119.0,188.0,188.0
2011-11-01,-134.0,241.0,241.0
2011-12-01,-160.0,251.0,251.0
2012-01-01,-171.0,117.0,117.0
2012-02-01,-138.0,134.0,134.0
2012-03-01,-94.0,106.0,106.0
2012-04-01,-87.0,262.0,262.0
2012-05-01,-130.0,118.0,118.0
2012-06-01,4179.0,56932.0,56932.0
2012-07-01,14014.0,185739.0,185739.0
2012-08-01,768.0,12018.0,12018.0
2012-09-01,1838.0,25618.0,25618.0
2012-10-01,-140.0,380.0,380.0
2012-11-01,-127.0,112.0,112.0
2012-12-01,-144.0,55.0,55.0
2013-01-01,-154.0,308.0,308.0
2013-02-01,-133.0,217.0,217.0
2013-03-01,-132.0,79.0,79.0
2013-04-01,-92.0,33.0,33.0
2013-05-01,-94.0,203.0,203.0
2013-06-01,-91.0,35.0,35.0
2013-07-01,-81.0,22.0,22.0
2013-08-01,-80.0,12.0,12.0
2013-09-01,-75.0,11.0,11.0
2013-10-01,-88.0,29.0,29.0
2013-11-01,-116.0,5.0,5.0
2013-12-01,0.0,0.0,0.0
2014-01-01,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0
2015-01-01,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0
2015-06-01,665.0,9341.0,9341.0
2015-07-01,110.0,1489.0,1489.0
2015-08-01,527.0,7140.0,7140.0
2015-09-01,71.0,987.0,987.0
2015-10-01,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0
