measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2019-03-01,246.37,2194.0,2194.0
2019-04-01,233.984,2084.0,2084.0
2019-05-01,255.725,2277.0,2277.0
2019-06-01,278.747,2482.0,2482.0
2019-07-01,312.363,2782.0,2782.0
2019-08-01,280.157,2495.0,2495.0
2019-09-01,240.006,2137.0,2137.0
2019-10-01,172.092,1532.0,1532.0
2019-11-01,164.916,1469.0,1469.0
2019-12-01,102.64,914.0,914.0
2020-01-01,142.233,1247.0,1247.0
2020-02-01,158.799,1392.0,1392.0
2020-03-01,229.609,2013.0,2013.0
2020-04-01,230.237,2018.0,2018.0
2020-05-01,302.345,2651.0,2651.0
2020-06-01,303.943,2665.0,2665.0
2020-07-01,289.076,2534.0,2534.0
2020-08-01,245.446,2152.0,2152.0
2020-09-01,241.38,2116.0,2116.0
2020-10-01,171.368,1502.0,1502.0
2020-11-01,157.814,1384.0,1384.0
2020-12-01,106.75,936.0,936.0
2021-01-01,153.779,1360.0,1360.0
2021-02-01,108.77,962.0,962.0
2021-03-01,267.771,2368.0,2368.0
2021-04-01,272.871,2413.0,2413.0
2021-05-01,302.335,2674.0,2674.0
2021-06-01,299.25,2647.0,2647.0
2021-07-01,268.256,2372.0,2372.0
2021-08-01,256.403,2268.0,2268.0
2021-09-01,255.99,2264.0,2264.0
2021-10-01,198.18,1753.0,1753.0
2021-11-01,183.145,1620.0,1620.0
2021-12-01,122.25,1081.0,1081.0
2022-01-01,166.869,569.0,569.0
2022-02-01,209.238,714.0,714.0
2022-03-01,292.567,998.0,998.0
2022-04-01,341.994,1167.0,1167.0
2022-05-01,341.063,1164.0,1164.0
2022-06-01,361.753,1234.0,1234.0
2022-07-01,373.975,1276.0,1276.0
2022-08-01,372.233,1270.0,1270.0
2022-09-01,314.969,1075.0,1075.0
2022-10-01,306.771,1047.0,1047.0
2022-11-01,220.439,752.0,752.0
2022-12-01,168.129,574.0,574.0
2023-01-01,298.0,1017.0,1017.0
2023-02-01,295.0,1007.0,1007.0
2023-03-01,315.0,1075.0,1075.0
2023-04-01,301.0,1027.0,1027.0
2023-05-01,284.0,969.0,969.0
2023-06-01,278.0,949.0,949.0
2023-07-01,325.0,1109.0,1109.0
2023-08-01,341.0,1163.0,1163.0
2023-09-01,278.0,949.0,949.0
2023-10-01,312.0,1065.0,1065.0
2023-11-01,305.0,1041.0,1041.0
2023-12-01,298.0,1017.0,1017.0
2024-01-01,86.0,293.0,293.0
2024-02-01,286.0,976.0,976.0
2024-03-01,287.0,979.0,979.0
2024-04-01,282.0,962.0,962.0
2024-05-01,378.0,1290.0,1290.0
2024-06-01,348.0,1187.0,1187.0
2024-07-01,389.0,1327.0,1327.0
2024-08-01,337.0,1150.0,1150.0
2024-09-01,354.0,1208.0,1208.0
2024-10-01,359.0,1225.0,1225.0
2024-11-01,231.0,788.0,788.0
2024-12-01,164.0,560.0,560.0
