measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2009-01-01,3480.43,35395.0,35395.0
2009-02-01,3065.134,31172.0,31172.0
2009-03-01,1902.211,19345.0,19345.0
2009-04-01,1480.718,15059.0,15059.0
2009-05-01,2067.454,21026.0,21026.0
2009-06-01,1760.982,17909.0,17909.0
2009-07-01,1464.94,14898.0,14898.0
2009-08-01,1102.319,11210.0,11210.0
2009-09-01,1412.891,14369.0,14369.0
2009-10-01,1161.896,11816.0,11816.0
2009-11-01,1363.8780000000002,13870.0,13870.0
2009-12-01,1606.1470000000002,16334.0,16334.0
2010-01-01,1103.906,10904.0,10904.0
2010-02-01,1602.5410000000002,15828.0,15828.0
2010-03-01,743.046,7339.0,7339.0
2010-04-01,1089.135,10757.0,10757.0
2010-05-01,1268.39,12528.0,12528.0
2010-06-01,2346.8650000000002,23180.0,23180.0
2010-07-01,2137.643,21113.0,21113.0
2010-08-01,2151.481,21250.0,21250.0
2010-09-01,3291.1490000000003,32506.0,32506.0
2010-10-01,1631.459,16114.0,16114.0
2010-11-01,2205.214,21781.0,21781.0
2010-12-01,4141.171,40902.0,40902.0
2011-01-01,2042.252,20304.0,20304.0
2011-02-01,1579.135,15700.0,15700.0
2011-03-01,488.457,4856.0,4856.0
2011-04-01,931.609,9262.0,9262.0
2011-05-01,1527.648,15188.0,15188.0
2011-06-01,1863.462,18527.0,18527.0
2011-07-01,2875.723,28590.0,28590.0
2011-08-01,2928.523,29116.0,29116.0
2011-09-01,3157.894,31396.0,31396.0
2011-10-01,2268.544,22554.0,22554.0
2011-11-01,2933.834,29169.0,29169.0
2011-12-01,2476.919,24625.0,24625.0
2012-01-01,2312.872,24095.0,24095.0
2012-02-01,1414.247,14733.0,14733.0
2012-03-01,826.916,8614.0,8614.0
2012-04-01,496.123,5168.0,5168.0
2012-05-01,733.34,7640.0,7640.0
2012-06-01,2069.998,21564.0,21564.0
2012-07-01,3220.396,33549.0,33549.0
2012-08-01,3012.989,31388.0,31388.0
2012-09-01,2044.677,21301.0,21301.0
2012-10-01,3398.761,35407.0,35407.0
2012-11-01,1870.497,19486.0,19486.0
2012-12-01,4112.184,42839.0,42839.0
2013-01-01,1519.673,15355.0,15355.0
2013-02-01,1713.677,17315.0,17315.0
2013-03-01,2473.529,24993.0,24993.0
2013-04-01,2719.368,27477.0,27477.0
2013-05-01,3533.911,35707.0,35707.0
2013-06-01,3008.069,30394.0,30394.0
2013-07-01,3709.428,37481.0,37481.0
2013-08-01,2570.723,25975.0,25975.0
2013-09-01,1333.032,13469.0,13469.0
2013-10-01,471.353,4762.0,4762.0
2013-11-01,413.02,4173.0,4173.0
2013-12-01,797.217,8055.0,8055.0
2014-01-01,3315.898,34134.0,34134.0
2014-02-01,4216.318,43402.0,43402.0
2014-03-01,2143.971,22070.0,22070.0
2014-04-01,1481.703,15252.0,15252.0
2014-05-01,597.79,6153.0,6153.0
2014-06-01,2060.741,21213.0,21213.0
2014-07-01,3741.11,38510.0,38510.0
2014-08-01,2887.839,29727.0,29727.0
2014-09-01,3159.822,32527.0,32527.0
2014-10-01,1039.023,10695.0,10695.0
2014-11-01,193.277,1990.0,1990.0
2014-12-01,164.508,1693.0,1693.0
2015-01-01,286.664,2961.0,2961.0
2015-02-01,1350.763,13953.0,13953.0
2015-03-01,1895.134,19576.0,19576.0
2015-04-01,1489.724,15388.0,15388.0
2015-05-01,1821.392,18814.0,18814.0
2015-06-01,1099.797,11360.0,11360.0
2015-07-01,3423.555,35363.0,35363.0
2015-08-01,2046.4,21138.0,21138.0
2015-09-01,1812.188,18719.0,18719.0
2015-10-01,2043.418,21107.0,21107.0
2015-11-01,4215.741,43546.0,43546.0
2015-12-01,4614.224,47662.0,47662.0
2016-01-01,2112.027,22177.0,22177.0
2016-02-01,1849.802,19424.0,19424.0
2016-03-01,1605.233,16856.0,16856.0
2016-04-01,2997.832,31478.0,31478.0
2016-05-01,2483.447,26077.0,26077.0
2016-06-01,2336.775,24537.0,24537.0
2016-07-01,1398.096,14680.0,14680.0
2016-08-01,1660.3,17434.0,17434.0
2016-09-01,1557.464,16354.0,16354.0
2016-10-01,207.617,2180.0,2180.0
2016-11-01,3960.167,41583.0,41583.0
2016-12-01,3193.24,33530.0,33530.0
2017-01-01,2112.228,23276.0,23276.0
2017-02-01,2015.486,22210.0,22210.0
2017-03-01,2061.654,22719.0,22719.0
2017-04-01,1867.271,20577.0,20577.0
2017-05-01,1894.739,20880.0,20880.0
2017-06-01,1798.195,19816.0,19816.0
2017-07-01,1860.692,20505.0,20505.0
2017-08-01,1766.53,19467.0,19467.0
2017-09-01,1641.775,18092.0,18092.0
2017-10-01,1941.431,21394.0,21394.0
2017-11-01,2003.996,22084.0,22084.0
2017-12-01,2069.003,22800.0,22800.0
2018-01-01,2080.88,22029.0,22029.0
2018-02-01,1973.506,20893.0,20893.0
2018-03-01,2100.339,22236.0,22236.0
2018-04-01,2022.51,21412.0,21412.0
2018-05-01,1829.348,19367.0,19367.0
2018-06-01,1978.939,20951.0,20951.0
2018-07-01,1988.586,21053.0,21053.0
2018-08-01,1978.061,20941.0,20941.0
2018-09-01,1625.419,17208.0,17208.0
2018-10-01,2017.208,21356.0,21356.0
2018-11-01,2041.048,21608.0,21608.0
2018-12-01,2097.156,22202.0,22202.0
2019-01-01,2325.917,24084.0,24084.0
2019-02-01,2049.266,21219.0,21219.0
2019-03-01,2213.483,22919.0,22919.0
2019-04-01,2082.76,21566.0,21566.0
2019-05-01,2232.126,23113.0,23113.0
2019-06-01,2158.428,22350.0,22350.0
2019-07-01,2191.388,22690.0,22690.0
2019-08-01,2120.9,21961.0,21961.0
2019-09-01,2076.639,21503.0,21503.0
2019-10-01,2184.779,22622.0,22622.0
2019-11-01,2072.858,21463.0,21463.0
2019-12-01,2312.456,23944.0,23944.0
2020-01-01,2195.951,22308.0,22308.0
2020-02-01,2100.044,21334.0,21334.0
2020-03-01,2337.314,23744.0,23744.0
2020-04-01,2167.223,22016.0,22016.0
2020-05-01,2132.37,21662.0,21662.0
2020-06-01,1882.07,19119.0,19119.0
2020-07-01,2041.562,20740.0,20740.0
2020-08-01,2061.687,20944.0,20944.0
2020-09-01,1905.427,19357.0,19357.0
2020-10-01,1923.533,19541.0,19541.0
2020-11-01,1991.398,20230.0,20230.0
2020-12-01,2297.421,23339.0,23339.0
2021-01-01,2306.036,24641.0,24641.0
2021-02-01,2152.837,23004.0,23004.0
2021-03-01,2292.55,24497.0,24497.0
2021-04-01,2254.453,24090.0,24090.0
2021-05-01,2274.404,24303.0,24303.0
2021-06-01,2089.09,22323.0,22323.0
2021-07-01,2155.017,23028.0,23028.0
2021-08-01,2085.174,22281.0,22281.0
2021-09-01,1919.649,20513.0,20513.0
2021-10-01,2038.125,21779.0,21779.0
2021-11-01,2033.4,21728.0,21728.0
2021-12-01,2394.265,25584.0,25584.0
2022-01-01,2064.517,21251.0,21251.0
2022-02-01,1979.644,20378.0,20378.0
2022-03-01,2112.969,21750.0,21750.0
2022-04-01,2049.914,21101.0,21101.0
2022-05-01,1873.349,19283.0,19283.0
2022-06-01,1942.287,19993.0,19993.0
2022-07-01,2135.583,21982.0,21982.0
2022-08-01,1957.595,20150.0,20150.0
2022-09-01,1788.168,18407.0,18407.0
2022-10-01,1944.484,20015.0,20015.0
2022-11-01,1934.146,19909.0,19909.0
2022-12-01,2055.344,21156.0,21156.0
2023-01-01,2232.242,23317.0,23317.0
2023-02-01,2049.822,21412.0,21412.0
2023-03-01,2061.185,21530.0,21530.0
2023-04-01,2061.935,21538.0,21538.0
2023-05-01,2282.217,23839.0,23839.0
2023-06-01,2027.42,21177.0,21177.0
2023-07-01,2106.554,22004.0,22004.0
2023-08-01,2042.259,21333.0,21333.0
2023-09-01,1861.015,19439.0,19439.0
2023-10-01,2092.136,21853.0,21853.0
2023-11-01,2097.075,21905.0,21905.0
2023-12-01,2248.14,23483.0,23483.0
2024-01-01,2363.085,24520.0,24520.0
2024-02-01,2223.694,23073.0,23073.0
2024-03-01,2129.223,22093.0,22093.0
2024-04-01,2150.641,22315.0,22315.0
2024-05-01,2245.134,23295.0,23295.0
2024-06-01,1926.047,19984.0,19984.0
2024-07-01,2076.912,21550.0,21550.0
2024-08-01,2152.58,22335.0,22335.0
2024-09-01,1966.472,20404.0,20404.0
2024-10-01,2108.969,21882.0,21882.0
2024-11-01,2232.924,23168.0,23168.0
2024-12-01,2164.319,22457.0,22457.0
