measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,20.036,259.0,259.0
2001-02-01,17.165,222.0,222.0
2001-03-01,18.643,241.0,241.0
2001-04-01,16.344,212.0,212.0
2001-05-01,16.029,208.0,208.0
2001-06-01,16.201,210.0,210.0
2001-07-01,17.033,221.0,221.0
2001-08-01,16.932000000000002,219.0,219.0
2001-09-01,20.0,259.0,259.0
2001-10-01,19.203,249.0,249.0
2001-11-01,19.889,258.0,258.0
2001-12-01,22.526,292.0,292.0
