measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,593.0,9486.0,9486.0
2003-02-01,1564.0,21318.0,21318.0
2003-03-01,1894.0,26275.0,26275.0
2003-04-01,1147.0,16460.0,16460.0
2003-05-01,6564.0,83825.0,83825.0
2003-06-01,789.0,10938.0,10938.0
2003-07-01,4975.0,65672.0,65672.0
2003-08-01,4999.0,64922.0,64922.0
2003-09-01,2559.0,34332.0,34332.0
2003-10-01,567.0,7525.0,7525.0
2003-11-01,848.0,10854.0,10854.0
2003-12-01,0.0,0.0,0.0
