measured_on,"Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Generation","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Total Fuel Consumed","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Generation","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Quantity Consumed For Electricity","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Total Fuel Consumed"
2004-01-01,10.0,111.0,111.0,2815.0,32206.0,32206.0,59823.0,684514.0,684514.0
2004-02-01,156.0,1790.0,1790.0,2657.0,30569.0,30569.0,36598.0,421027.0,421027.0
2004-03-01,16.0,181.0,181.0,2187.0,24676.0,24676.0,59242.0,668416.0,668416.0
2004-04-01,26.0,287.0,287.0,3825.0,42814.0,42814.0,71719.0,802758.0,802758.0
2004-05-01,21.0,228.0,228.0,3511.0,39017.0,39017.0,95140.0,1053135.0,1053135.0
2004-06-01,32.0,369.0,369.0,2448.0,27839.0,27839.0,96833.0,1101021.0,1101021.0
2004-07-01,40.0,468.0,468.0,6037.0,70141.0,70141.0,102508.0,1190945.0,1190945.0
2004-08-01,20.0,240.0,240.0,7172.0,84158.0,84158.0,86915.0,1019953.0,1019953.0
2004-09-01,55.0,614.0,614.0,13142.0,146551.0,146551.0,117367.0,1308765.0,1308765.0
2004-10-01,37.0,427.0,427.0,5709.0,66569.0,66569.0,91348.0,1065168.0,1065168.0
2004-11-01,6.0,82.0,82.0,1795.0,24759.0,24759.0,12224.0,168619.0,168619.0
2004-12-01,27.0,316.0,316.0,2151.0,25112.0,25112.0,45084.0,526352.0,526352.0
2005-01-01,11.0,122.85,122.85,1598.0,17893.16,17893.16,37244.0,417147.0,417147.0
2005-02-01,14.0,181.35,181.35,1187.0,15818.74,15818.74,16217.0,216194.82,216194.82
2005-03-01,38.0,491.4,491.4,1984.0,25629.49,25629.49,22578.0,291661.08,291661.08
2005-04-01,44.0,561.6,561.6,1355.0,17165.98,17165.98,26547.0,336338.22,336338.22
2005-05-01,30.0,432.9,432.9,14886.0,214627.28,214627.28,12561.0,181113.96,181113.96
2005-06-01,1.0,11.7,11.7,30773.0,412121.54,412121.54,25682.0,342592.26,342592.26
2005-07-01,38.0,444.6,444.6,10703.0,126146.16,126146.16,84447.0,991353.96,991353.96
2005-08-01,36.0,409.5,409.5,1510.0,17329.75,17329.75,113750.0,1305562.5,1305562.5
2005-09-01,45.0,526.5,526.5,1112.0,14812.43,14812.43,143264.0,1661498.4,1661498.4
2005-10-01,19.0,216.45,216.45,1074.0,12325.44,12325.44,98824.0,1134557.55,1134557.55
2005-11-01,0.0,0.0,0.0,-146.0,1903.99,1903.99,-808.0,10545.78,10545.78
2005-12-01,14.0,204.75,204.75,873.0,12926.2,12926.2,12269.0,181563.39,181563.39
2006-01-01,5.0,122.0,122.0,87.0,2332.0,2332.0,1473.0,39518.0,39518.0
2006-02-01,9.0,152.0,152.0,644.0,11399.0,11399.0,5492.0,97208.0,97208.0
2006-03-01,-1624.0,0.0,0.0,0.0,202.0,202.0,0.0,0.0,0.0
2006-04-01,4.0,70.0,70.0,2906.0,53110.0,53110.0,1484.0,27121.0,27121.0
2006-05-01,11.0,146.0,146.0,12590.0,167306.0,167306.0,8102.0,107676.0,107676.0
2006-06-01,14.0,157.0,157.0,23520.0,273474.0,273474.0,16550.0,192435.0,192435.0
2006-07-01,26.0,326.0,326.0,18120.0,229710.0,229710.0,17222.0,218323.0,218323.0
2006-08-01,81.0,904.0,904.0,22049.0,246268.0,246268.0,74582.0,832992.0,832992.0
2006-09-01,21.0,286.0,286.0,9555.0,128227.0,128227.0,12975.0,174130.0,174130.0
2006-10-01,18.0,216.0,216.0,7533.0,90420.0,90420.0,19573.0,234937.0,234937.0
2006-11-01,16.0,233.0,233.0,3072.0,44937.0,44937.0,4805.0,70278.0,70278.0
2006-12-01,2.0,122.0,122.0,101.0,5672.0,5672.0,586.0,33005.0,33005.0
2007-01-01,-1.776,58.0,58.0,-45.401,1483.0,1483.0,-406.82300000000004,13286.0,13286.0
2007-02-01,21.975,274.0,274.0,1171.441,14607.0,14607.0,11882.584,148165.0,148165.0
2007-03-01,2.858,76.0,76.0,68.009,1804.0,1804.0,943.133,25011.0,25011.0
2007-04-01,5.344,76.0,76.0,3407.6310000000003,48331.0,48331.0,4882.025000000001,69242.0,69242.0
2007-05-01,3.696,58.0,58.0,6316.638,99638.0,99638.0,1187.6660000000002,18734.0,18734.0
2007-06-01,31.288,443.0,443.0,13621.963,192902.0,192902.0,5106.7480000000005,72317.0,72317.0
2007-07-01,34.223,414.0,414.0,33561.277,405923.0,405923.0,15609.5,188797.0,188797.0
2007-08-01,66.48100000000001,787.0,787.0,31306.122,370622.0,370622.0,35725.397,422940.0,422940.0
2007-09-01,22.493000000000002,292.0,292.0,18971.476000000002,245865.0,245865.0,11311.031,146588.0,146588.0
2007-10-01,37.808,449.0,449.0,33097.302,392978.0,392978.0,20116.89,238856.0,238856.0
2007-11-01,-1462.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-01,-467.333,0.0,0.0,-467.333,0.0,0.0,-467.333,0.0,0.0
2008-01-01,8.853,140.0,140.0,6010.421,94993.0,94993.0,2789.726,44091.0,44091.0
2008-02-01,1.115,12.0,12.0,0.0,0.0,0.0,531.885,5560.0,5560.0
2008-03-01,-474.333,0.0,0.0,-474.333,0.0,0.0,-474.333,0.0,0.0
2008-04-01,8.255,163.0,163.0,3459.435,68410.0,68410.0,457.31,9043.0,9043.0
2008-05-01,35.397,525.0,525.0,13203.481,195719.0,195719.0,3954.1220000000003,58613.0,58613.0
2008-06-01,19.541,315.0,315.0,5998.035,96630.0,96630.0,1272.424,20499.0,20499.0
2008-07-01,15.313,222.0,222.0,6192.63,89590.0,89590.0,1082.057,15654.0,15654.0
2008-08-01,29.662000000000003,472.0,472.0,10082.392,160516.0,160516.0,2965.9460000000004,47219.0,47219.0
2008-09-01,41.111000000000004,461.0,461.0,15748.712,176434.0,176434.0,23235.177,260305.0,260305.0
2008-10-01,34.696000000000005,571.0,571.0,7032.432000000001,115804.0,115804.0,209.87300000000002,3456.0,3456.0
2008-11-01,16.969,292.0,292.0,1791.227,30770.0,30770.0,2769.804,47581.0,47581.0
2008-12-01,-500.66700000000003,0.0,0.0,-500.66700000000003,0.0,0.0,-500.66700000000003,0.0,0.0
2009-01-01,18.381,233.0,233.0,10682.166,135521.0,135521.0,5101.453,64721.0,64721.0
2009-02-01,10.582,128.0,128.0,10489.512,127134.0,127134.0,8921.906,108134.0,108134.0
2009-03-01,0.85,128.0,128.0,135.15,20395.0,20395.0,0.0,0.0,0.0
2009-04-01,22.635,361.0,361.0,11249.593,179647.0,179647.0,419.77200000000005,6703.0,6703.0
2009-05-01,20.877000000000002,303.0,303.0,13451.538,195329.0,195329.0,2066.585,30009.0,30009.0
2009-06-01,33.211,443.0,443.0,21408.804,285619.0,285619.0,6240.985000000001,83262.0,83262.0
2009-07-01,26.453000000000003,350.0,350.0,21023.301,278003.0,278003.0,4237.246,56032.0,56032.0
2009-08-01,25.718,397.0,397.0,12771.274000000001,197038.0,197038.0,2250.0080000000003,34714.0,34714.0
2009-09-01,24.335,303.0,303.0,26279.87,327382.0,327382.0,10139.795,126317.0,126317.0
2009-10-01,39.218,525.0,525.0,20967.195,280522.0,280522.0,7587.587,101515.0,101515.0
2009-11-01,-15.958,315.0,315.0,-1460.0420000000001,28804.0,28804.0,0.0,0.0,0.0
2009-12-01,-6.293,420.0,420.0,-479.70700000000005,31999.0,31999.0,0.0,0.0,0.0
2010-01-01,0.929,12.0,12.0,5524.654,69370.0,69370.0,2781.417,34925.0,34925.0
2010-02-01,-1.205,0.0,0.0,-724.941,0.0,0.0,-221.854,0.0,0.0
2010-03-01,-1.459,0.0,0.0,-877.883,0.0,0.0,-268.658,0.0,0.0
2010-04-01,-62.475,251.0,251.0,-773.5250000000001,3104.0,3104.0,0.0,0.0,0.0
2010-05-01,-0.682,0.0,0.0,-410.648,0.0,0.0,-125.67,0.0,0.0
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0,82828.0,957604.0,957604.0,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0,81045.0,958483.0,958483.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,74219.0,877497.0,877497.0,0.0,0.0,0.0
2010-10-01,-0.9760000000000001,0.0,0.0,-587.2950000000001,0.0,0.0,-179.729,0.0,0.0
2010-11-01,-0.5820000000000001,0.0,0.0,-350.236,0.0,0.0,-107.182,0.0,0.0
2010-12-01,-0.5770000000000001,0.0,0.0,-347.177,0.0,0.0,-106.24600000000001,0.0,0.0
2011-01-01,-0.002,0.0,0.0,-383.999,0.0,0.0,-4.999,0.0,0.0
2011-02-01,-0.002,0.0,0.0,-357.346,0.0,0.0,-4.652,0.0,0.0
2011-03-01,-0.002,0.0,0.0,-379.064,0.0,0.0,-4.934,0.0,0.0
2011-04-01,-0.002,0.0,0.0,-387.948,0.0,0.0,-5.05,0.0,0.0
2011-05-01,-0.002,0.0,0.0,-390.91,0.0,0.0,-5.088,0.0,0.0
2011-06-01,-0.002,0.0,0.0,-382.025,0.0,0.0,-4.973,0.0,0.0
2011-07-01,-0.002,0.0,0.0,-425.46,0.0,0.0,-5.538,0.0,0.0
2011-08-01,-0.002,0.0,0.0,-423.486,0.0,0.0,-5.512,0.0,0.0
2011-09-01,-0.002,0.0,0.0,-398.807,0.0,0.0,-5.191,0.0,0.0
2011-10-01,-0.002,0.0,0.0,-379.064,0.0,0.0,-4.934,0.0,0.0
2011-11-01,-0.002,0.0,0.0,-367.218,0.0,0.0,-4.78,0.0,0.0
2011-12-01,-0.002,0.0,0.0,-361.295,0.0,0.0,-4.703,0.0,0.0
2012-01-01,-51.0,0.0,0.0,-51.0,0.0,0.0,-51.0,0.0,0.0
2012-02-01,-115.0,0.0,0.0,-115.0,0.0,0.0,-115.0,0.0,0.0
2012-03-01,-132.334,0.0,0.0,-132.333,0.0,0.0,-132.333,0.0,0.0
2012-04-01,-127.666,0.0,0.0,-127.667,0.0,0.0,-127.667,0.0,0.0
2012-05-01,-137.0,0.0,0.0,-137.0,0.0,0.0,-137.0,0.0,0.0
2012-06-01,-135.0,0.0,0.0,-135.0,0.0,0.0,-135.0,0.0,0.0
2012-07-01,-149.0,0.0,0.0,-149.0,0.0,0.0,-149.0,0.0,0.0
2012-08-01,-152.334,0.0,0.0,-152.333,0.0,0.0,-152.333,0.0,0.0
2012-09-01,-143.666,0.0,0.0,-143.667,0.0,0.0,-143.667,0.0,0.0
2012-10-01,-134.666,0.0,0.0,-134.667,0.0,0.0,-134.667,0.0,0.0
2012-11-01,-120.0,0.0,0.0,-120.0,0.0,0.0,-120.0,0.0,0.0
2012-12-01,-116.666,0.0,0.0,-116.667,0.0,0.0,-116.667,0.0,0.0
2013-01-01,-115.0,0.0,0.0,-115.0,0.0,0.0,-115.0,0.0,0.0
2013-02-01,-102.666,0.0,0.0,-102.667,0.0,0.0,-102.667,0.0,0.0
2013-03-01,-113.0,0.0,0.0,-113.0,0.0,0.0,-113.0,0.0,0.0
