measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1.982,44.0,44.0,4.341,96.0,96.0
2003-02-01,1.722,38.0,38.0,3.7710000000000004,83.0,83.0
2003-03-01,1.5430000000000001,34.0,34.0,3.38,74.0,74.0
2003-04-01,1.344,30.0,30.0,2.945,65.0,65.0
2003-05-01,1.489,33.0,33.0,3.261,72.0,72.0
2003-06-01,1.5510000000000002,34.0,34.0,3.3970000000000002,75.0,75.0
2003-07-01,2.118,47.0,47.0,4.638,102.0,102.0
2003-08-01,2.0740000000000003,46.0,46.0,4.5440000000000005,100.0,100.0
2003-09-01,1.733,38.0,38.0,3.797,84.0,84.0
2003-10-01,1.66,37.0,37.0,3.636,80.0,80.0
2003-11-01,1.8270000000000002,40.0,40.0,4.001,88.0,88.0
2003-12-01,1.9580000000000002,43.0,43.0,4.289000000000001,94.0,94.0
2004-01-01,4.506,96.0,96.0,3.612,79.0,79.0
2004-02-01,2.5780000000000003,55.0,55.0,3.591,79.0,79.0
2004-03-01,1.586,34.0,34.0,4.109,90.0,90.0
2004-04-01,1.078,23.0,23.0,3.99,87.0,87.0
2004-05-01,1.096,23.0,23.0,4.431,97.0,97.0
2004-06-01,1.035,22.0,22.0,4.506,99.0,99.0
2004-07-01,1.18,25.0,25.0,4.751,104.0,104.0
2004-08-01,1.516,32.0,32.0,4.4030000000000005,96.0,96.0
2004-09-01,1.546,33.0,33.0,4.1290000000000004,90.0,90.0
2004-10-01,1.5190000000000001,32.0,32.0,4.113,90.0,90.0
2004-11-01,1.387,29.0,29.0,3.748,82.0,82.0
2004-12-01,2.972,63.0,63.0,3.619,79.0,79.0
2005-01-01,3.676,80.86,80.86,4.231,99.87,99.87
2005-02-01,1.2630000000000001,27.78,27.78,3.385,79.9,79.9
2005-03-01,1.4,30.8,30.8,4.697,110.87,110.87
2005-04-01,1.695,37.3,37.3,4.458,105.24,105.24
2005-05-01,1.575,34.64,34.64,4.263,100.64,100.64
2005-06-01,2.044,44.96,44.96,8.048,189.97,189.97
2005-07-01,2.08,45.77,45.77,10.594000000000001,250.09,250.09
2005-08-01,2.444,53.76,53.76,10.525,248.44,248.44
2005-09-01,1.6,35.2,35.2,6.372,150.41,150.41
2005-10-01,1.7770000000000001,39.08,39.08,4.518,106.65,106.65
2005-11-01,1.4280000000000002,31.42,31.42,3.96,93.47,93.47
2005-12-01,3.02,66.44,66.44,4.95,116.85,116.85
2006-01-01,2.821,65.0,65.0,3.1,65.0,65.0
2006-02-01,1.476,34.0,34.0,3.504,73.0,73.0
2006-03-01,1.24,29.0,29.0,4.617,96.0,96.0
2006-04-01,2.375,55.0,55.0,3.821,80.0,80.0
2006-05-01,2.22,52.0,52.0,5.033,105.0,105.0
2006-06-01,2.0180000000000002,47.0,47.0,6.4830000000000005,135.0,135.0
2006-07-01,2.923,68.0,68.0,11.602,242.0,242.0
2006-08-01,2.835,66.0,66.0,10.309000000000001,215.0,215.0
2006-09-01,1.302,30.0,30.0,6.064,126.0,126.0
2006-10-01,1.3760000000000001,32.0,32.0,6.569,137.0,137.0
2006-11-01,1.62,38.0,38.0,4.416,92.0,92.0
2006-12-01,1.795,42.0,42.0,4.4830000000000005,93.0,93.0
2007-01-01,6.52,79.0,79.0,0.637,8.0,8.0
2007-02-01,3.0130000000000003,37.0,37.0,0.497,6.0,6.0
2007-03-01,0.5920000000000001,6.0,6.0,0.21200000000000002,3.0,3.0
2007-04-01,0.47400000000000003,6.0,6.0,0.114,1.0,1.0
2007-05-01,8.145,97.0,97.0,0.332,4.0,4.0
2007-06-01,6.2780000000000005,79.0,79.0,0.275,3.0,3.0
2007-07-01,0.657,6.0,6.0,0.9480000000000001,12.0,12.0
2007-08-01,4.2010000000000005,49.0,49.0,0.9580000000000001,12.0,12.0
2007-09-01,0.5630000000000001,6.0,6.0,0.185,2.0,2.0
2007-10-01,0.223,0.0,0.0,0.128,2.0,2.0
2007-11-01,3.0330000000000004,37.0,37.0,0.058,1.0,1.0
2007-12-01,0.8570000000000001,12.0,12.0,0.098,1.0,1.0
2008-01-01,3.999,61.0,61.0,0.49,8.0,8.0
2008-02-01,0.661,12.0,12.0,0.151,2.0,2.0
2008-03-01,2.5780000000000003,37.0,37.0,0.379,6.0,6.0
2008-04-01,1.5670000000000002,24.0,24.0,0.10600000000000001,2.0,2.0
2008-05-01,0.543,6.0,6.0,0.082,1.0,1.0
2008-06-01,0.231,6.0,6.0,0.511,8.0,8.0
2008-07-01,0.7030000000000001,12.0,12.0,1.4080000000000001,21.0,21.0
2008-08-01,2.5100000000000002,37.0,37.0,1.6820000000000002,25.0,25.0
2008-09-01,4.788,73.0,73.0,0.228,3.0,3.0
2008-10-01,12.102,183.0,183.0,0.319,5.0,5.0
2008-11-01,1.881,30.0,30.0,0.64,10.0,10.0
2008-12-01,1.7750000000000001,24.0,24.0,0.666,10.0,10.0
2009-01-01,0.08,0.0,0.0,2.037,18.0,18.0
2009-02-01,0.275,0.0,0.0,0.64,6.0,6.0
2009-03-01,0.037000000000000005,0.0,0.0,1.6440000000000001,14.0,14.0
2009-04-01,0.187,0.0,0.0,1.798,15.0,15.0
2009-05-01,1.44,19.0,19.0,1.485,13.0,13.0
2009-06-01,0.5930000000000001,6.0,6.0,4.595,39.0,39.0
2009-07-01,1.0190000000000001,6.0,6.0,6.735,58.0,58.0
2009-08-01,0.757,6.0,6.0,6.819,59.0,59.0
2009-09-01,0.804,6.0,6.0,1.848,16.0,16.0
2009-10-01,0.277,0.0,0.0,1.0530000000000002,9.0,9.0
2009-11-01,0.503,6.0,6.0,0.634,5.0,5.0
2009-12-01,0.52,6.0,6.0,4.22,36.0,36.0
2010-01-01,2.036,31.0,31.0,0.14800000000000002,1.0,1.0
2010-02-01,2.392,31.0,31.0,0.08900000000000001,1.0,1.0
2010-03-01,0.322,6.0,6.0,0.109,2.0,2.0
2010-04-01,0.44,6.0,6.0,0.077,1.0,1.0
2010-05-01,2.599,37.0,37.0,0.164,2.0,2.0
2010-06-01,1.728,25.0,25.0,0.49100000000000005,7.0,7.0
2010-07-01,0.17800000000000002,0.0,0.0,0.8470000000000001,12.0,12.0
2010-08-01,0.62,6.0,6.0,1.323,19.0,19.0
2010-09-01,0.24100000000000002,6.0,6.0,0.14600000000000002,2.0,2.0
2010-10-01,1.3210000000000002,19.0,19.0,0.12200000000000001,2.0,2.0
2010-11-01,4.2010000000000005,56.0,56.0,0.11,2.0,2.0
2010-12-01,1.205,19.0,19.0,0.091,1.0,1.0
2011-01-01,1.882,12.0,12.0,0.077,1.0,1.0
2011-02-01,0.589,6.0,6.0,0.07,1.0,1.0
2011-03-01,3.008,25.0,25.0,0.187,2.0,2.0
2011-04-01,2.061,19.0,19.0,0.077,1.0,1.0
2011-05-01,1.109,12.0,12.0,0.098,1.0,1.0
2011-06-01,2.069,19.0,19.0,0.276,2.0,2.0
2011-07-01,1.135,12.0,12.0,1.186,9.0,9.0
2011-08-01,0.585,6.0,6.0,0.755,7.0,7.0
2011-09-01,0.274,0.0,0.0,0.196,2.0,2.0
2011-10-01,0.821,6.0,6.0,0.072,1.0,1.0
2011-11-01,1.184,12.0,12.0,0.076,1.0,1.0
2011-12-01,1.165,12.0,12.0,0.048,0.0,0.0
2012-01-01,3.165,30.0,30.0,0.375,4.0,4.0
2012-02-01,5.84,60.0,60.0,0.298,3.0,3.0
2012-03-01,4.179,42.0,42.0,0.509,5.0,5.0
2012-04-01,12.7,132.0,132.0,1.41,15.0,15.0
2012-05-01,9.054,96.0,96.0,3.891,41.0,41.0
2012-06-01,2.418,24.0,24.0,8.384,88.0,88.0
2012-07-01,2.661,30.0,30.0,19.913,209.0,209.0
2012-08-01,2.236,24.0,24.0,7.382,78.0,78.0
2012-09-01,2.706,30.0,30.0,1.429,15.0,15.0
2012-10-01,2.161,24.0,24.0,0.839,9.0,9.0
2012-11-01,2.75,30.0,30.0,0.934,10.0,10.0
2012-12-01,1.483,18.0,18.0,0.283,3.0,3.0
2013-01-01,0.193,6.0,6.0,0.032,1.0,1.0
2013-02-01,0.115,0.0,0.0,0.043,1.0,1.0
2013-03-01,0.309,6.0,6.0,0.073,2.0,2.0
2013-04-01,1.549,47.0,47.0,0.092,2.0,2.0
2013-05-01,0.551,12.0,12.0,0.169,4.0,4.0
2013-06-01,0.109,0.0,0.0,0.287,7.0,7.0
2013-07-01,0.093,0.0,0.0,0.814,21.0,21.0
2013-08-01,0.173,6.0,6.0,0.899,23.0,23.0
2013-09-01,0.201,6.0,6.0,0.407,10.0,10.0
2013-10-01,0.661,18.0,18.0,0.105,3.0,3.0
2013-11-01,0.446,12.0,12.0,0.234,6.0,6.0
2013-12-01,0.273,6.0,6.0,0.172,4.0,4.0
2014-01-01,0.489,6.0,6.0,0.092,1.0,1.0
2014-02-01,0.203,0.0,0.0,0.083,1.0,1.0
2014-03-01,1.364,22.0,22.0,0.142,1.0,1.0
2014-04-01,0.28,6.0,6.0,0.508,7.0,7.0
2014-05-01,0.577,6.0,6.0,0.754,10.0,10.0
2014-06-01,0.122,0.0,0.0,0.272,4.0,4.0
2014-07-01,0.55,6.0,6.0,0.503,7.0,7.0
2014-08-01,0.197,0.0,0.0,0.617,8.0,8.0
2014-09-01,0.274,6.0,6.0,0.189,2.0,2.0
2014-10-01,0.974,11.0,11.0,0.316,4.0,4.0
2014-11-01,0.688,11.0,11.0,0.206,3.0,3.0
2014-12-01,0.341,6.0,6.0,0.259,3.0,3.0
2015-01-01,0.177,0.0,0.0,0.161,2.0,2.0
2015-02-01,0.262,6.0,6.0,0.05,1.0,1.0
2015-03-01,0.377,6.0,6.0,0.128,2.0,2.0
2015-04-01,0.545,6.0,6.0,0.2,2.0,2.0
2015-05-01,0.179,0.0,0.0,0.142,2.0,2.0
2015-06-01,0.416,6.0,6.0,0.531,7.0,7.0
2015-07-01,1.405,22.0,22.0,1.066,13.0,13.0
2015-08-01,0.384,6.0,6.0,0.663,8.0,8.0
2015-09-01,0.131,0.0,0.0,0.353,4.0,4.0
2015-10-01,0.207,0.0,0.0,0.087,1.0,1.0
2015-11-01,0.966,11.0,11.0,0.124,2.0,2.0
2015-12-01,0.341,6.0,6.0,0.105,1.0,1.0
2016-01-01,0.108,0.0,0.0,0.049,1.0,1.0
2016-02-01,0.292,6.0,6.0,0.061,1.0,1.0
2016-03-01,0.13,0.0,0.0,0.099,1.0,1.0
2016-04-01,0.506,6.0,6.0,0.257,2.0,2.0
2016-05-01,0.198,0.0,0.0,0.161,2.0,2.0
2016-06-01,0.443,6.0,6.0,0.799,10.0,10.0
2016-07-01,0.719,11.0,11.0,0.589,8.0,8.0
2016-08-01,0.858,11.0,11.0,0.589,8.0,8.0
2016-09-01,0.428,6.0,6.0,0.146,2.0,2.0
2016-10-01,0.366,6.0,6.0,0.285,4.0,4.0
2016-11-01,0.11,0.0,0.0,0.421,5.0,5.0
2016-12-01,0.269,6.0,6.0,0.117,2.0,2.0
2017-01-01,1.04,17.0,17.0,0.104,2.0,2.0
2017-02-01,0.568,11.0,11.0,0.069,1.0,1.0
2017-03-01,0.73,11.0,11.0,0.135,2.0,2.0
2017-04-01,0.885,17.0,17.0,0.148,2.0,2.0
2017-05-01,0.943,17.0,17.0,0.117,2.0,2.0
2017-06-01,0.648,11.0,11.0,0.235,4.0,4.0
2017-07-01,0.51,6.0,6.0,0.639,10.0,10.0
2017-08-01,0.422,6.0,6.0,0.403,6.0,6.0
2017-09-01,0.66,11.0,11.0,0.213,3.0,3.0
2017-10-01,0.766,11.0,11.0,0.159,3.0,3.0
2017-11-01,1.198,17.0,17.0,0.113,2.0,2.0
2017-12-01,1.169,17.0,17.0,0.126,2.0,2.0
2018-01-01,1.076,11.0,11.0,0.175,2.0,2.0
2018-02-01,0.804,11.0,11.0,0.152,2.0,2.0
2018-03-01,1.175,17.0,17.0,0.283,4.0,4.0
2018-04-01,0.836,11.0,11.0,0.224,3.0,3.0
2018-05-01,1.08,17.0,17.0,0.89,11.0,11.0
2018-06-01,1.511,22.0,22.0,0.744,10.0,10.0
2018-07-01,0.644,11.0,11.0,1.066,14.0,14.0
2018-08-01,0.877,11.0,11.0,0.717,9.0,9.0
2018-09-01,0.945,11.0,11.0,0.269,3.0,3.0
2018-10-01,1.016,11.0,11.0,0.765,10.0,10.0
2018-11-01,0.984,11.0,11.0,0.496,6.0,6.0
2018-12-01,1.052,11.0,11.0,0.219,3.0,3.0
2019-01-01,0.174,0.0,0.0,0.135,2.0,2.0
2019-02-01,0.162,0.0,0.0,0.365,6.0,6.0
2019-03-01,0.233,6.0,6.0,0.371,6.0,6.0
2019-04-01,0.136,0.0,0.0,0.48,8.0,8.0
2019-05-01,0.239,6.0,6.0,1.043,17.0,17.0
2019-06-01,0.205,6.0,6.0,0.775,13.0,13.0
2019-07-01,0.122,0.0,0.0,1.029,17.0,17.0
2019-08-01,0.161,0.0,0.0,1.213,20.0,20.0
2019-09-01,0.185,6.0,6.0,0.597,10.0,10.0
2019-10-01,0.196,6.0,6.0,0.194,3.0,3.0
2019-11-01,0.172,0.0,0.0,0.193,3.0,3.0
2019-12-01,0.183,6.0,6.0,0.437,7.0,7.0
2020-01-01,0.0,0.0,0.0,0.743,14.0,14.0
2020-02-01,0.0,0.0,0.0,0.467,10.0,10.0
2020-03-01,0.0,0.0,0.0,0.329,7.0,7.0
2020-04-01,0.0,0.0,0.0,0.279,6.0,6.0
2020-05-01,0.0,0.0,0.0,0.304,6.0,6.0
2020-06-01,0.0,0.0,0.0,0.823,17.0,17.0
2020-07-01,0.0,0.0,0.0,1.118,23.0,23.0
2020-08-01,0.0,0.0,0.0,0.671,14.0,14.0
2020-09-01,0.0,0.0,0.0,0.426,9.0,9.0
2020-10-01,0.0,0.0,0.0,0.637,13.0,13.0
2020-11-01,0.0,0.0,0.0,0.286,6.0,6.0
2020-12-01,2.603,53.0,53.0,0.314,6.0,6.0
2021-01-01,1.182,17.0,17.0,0.886,13.0,13.0
2021-02-01,1.957,29.0,29.0,1.24,18.0,18.0
2021-03-01,1.513,23.0,23.0,0.609,9.0,9.0
2021-04-01,1.181,17.0,17.0,0.867,13.0,13.0
2021-05-01,1.161,17.0,17.0,0.514,8.0,8.0
2021-06-01,1.339,17.0,17.0,1.6,23.0,23.0
2021-07-01,0.48,6.0,6.0,1.867,27.0,27.0
2021-08-01,0.747,12.0,12.0,1.706,25.0,25.0
2021-09-01,1.038,17.0,17.0,0.474,7.0,7.0
2021-10-01,1.307,17.0,17.0,0.599,9.0,9.0
2021-11-01,1.258,17.0,17.0,0.989,14.0,14.0
2021-12-01,1.887,29.0,29.0,0.599,9.0,9.0
2022-01-01,1.545,17.0,17.0,0.117,3.0,3.0
2022-02-01,1.658,23.0,23.0,0.123,2.0,2.0
2022-03-01,1.375,17.0,17.0,0.093,1.0,1.0
2022-04-01,0.918,12.0,12.0,0.115,1.0,1.0
2022-05-01,1.803,23.0,23.0,0.252,3.0,3.0
2022-06-01,1.245,17.0,17.0,0.396,5.0,5.0
2022-07-01,0.898,12.0,12.0,0.874,11.0,11.0
2022-08-01,0.96,12.0,12.0,0.826,11.0,11.0
2022-09-01,1.134,17.0,17.0,0.482,6.0,6.0
2022-10-01,1.349,17.0,17.0,0.248,3.0,3.0
2022-11-01,1.564,17.0,17.0,0.105,1.0,1.0
2022-12-01,1.813,23.0,23.0,0.107,1.0,1.0
2023-01-01,0.0,0.0,0.0,0.09,1.0,1.0
2023-02-01,0.0,0.0,0.0,0.067,1.0,1.0
2023-03-01,0.0,0.0,0.0,0.126,1.0,1.0
2023-04-01,0.0,0.0,0.0,0.121,1.0,1.0
2023-05-01,0.0,0.0,0.0,0.342,2.0,2.0
2023-06-01,0.0,0.0,0.0,0.616,5.0,5.0
2023-07-01,0.0,0.0,0.0,0.573,5.0,5.0
2023-08-01,0.0,0.0,0.0,0.568,5.0,5.0
2023-09-01,0.0,0.0,0.0,0.249,2.0,2.0
2023-10-01,0.0,0.0,0.0,0.162,1.0,1.0
2023-11-01,0.0,0.0,0.0,0.178,2.0,2.0
2023-12-01,2.719,23.0,23.0,0.189,2.0,2.0
2024-01-01,0.744,17.0,17.0,0.028,1.0,1.0
2024-02-01,0.477,12.0,12.0,0.019,0.0,0.0
2024-03-01,0.378,6.0,6.0,0.019,0.0,0.0
2024-04-01,0.304,6.0,6.0,0.037,1.0,1.0
2024-05-01,0.37,6.0,6.0,0.078,2.0,2.0
2024-06-01,0.255,6.0,6.0,0.084,2.0,2.0
2024-07-01,0.251,6.0,6.0,0.148,3.0,3.0
2024-08-01,0.304,6.0,6.0,0.157,3.0,3.0
2024-09-01,0.228,6.0,6.0,0.054,1.0,1.0
2024-10-01,0.345,6.0,6.0,0.04,1.0,1.0
2024-11-01,0.336,6.0,6.0,0.012,0.0,0.0
2024-12-01,0.315,6.0,6.0,0.017,0.0,0.0
