measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,409.939,5949.0,5949.0
2003-02-01,353.79,5134.0,5134.0
2003-03-01,334.144,4849.0,4849.0
2003-04-01,326.654,4740.0,4740.0
2003-05-01,343.418,4983.0,4983.0
2003-06-01,361.055,5239.0,5239.0
2003-07-01,402.32300000000004,5838.0,5838.0
2003-08-01,418.86600000000004,6078.0,6078.0
2003-09-01,342.617,4972.0,4972.0
2003-10-01,344.396,4998.0,4998.0
2003-11-01,344.273,4996.0,4996.0
2003-12-01,397.525,5769.0,5769.0
2004-01-01,354.083,5342.0,5342.0
2004-02-01,354.083,5342.0,5342.0
2004-03-01,354.083,5342.0,5342.0
2004-04-01,354.083,5342.0,5342.0
2004-05-01,354.083,5342.0,5342.0
2004-06-01,354.083,5342.0,5342.0
2004-07-01,354.083,5342.0,5342.0
2004-08-01,354.083,5342.0,5342.0
2004-09-01,354.083,5342.0,5342.0
2004-10-01,354.083,5342.0,5342.0
2004-11-01,354.083,5342.0,5342.0
2004-12-01,354.083,5342.0,5342.0
2005-01-01,277.54900000000004,3746.91,3746.91
2005-02-01,247.595,3342.54,3342.54
2005-03-01,282.788,3817.64,3817.64
2005-04-01,282.204,3809.75,3809.75
2005-05-01,310.242,4188.27,4188.27
2005-06-01,307.36,4149.36,4149.36
2005-07-01,318.255,4296.44,4296.44
2005-08-01,316.81600000000003,4277.02,4277.02
2005-09-01,298.439,4028.93,4028.93
2005-10-01,301.252,4066.9,4066.9
2005-11-01,303.41200000000003,4096.06,4096.06
2005-12-01,304.088,4105.19,4105.19
2006-01-01,274.629,3707.0,3707.0
2006-02-01,253.799,3426.0,3426.0
2006-03-01,279.958,3779.0,3779.0
2006-04-01,205.98100000000002,2781.0,2781.0
2006-05-01,251.829,3400.0,3400.0
2006-06-01,263.801,3561.0,3561.0
2006-07-01,273.78200000000004,3696.0,3696.0
2006-08-01,272.135,3674.0,3674.0
2006-09-01,260.30400000000003,3514.0,3514.0
2006-10-01,270.11,3646.0,3646.0
2006-11-01,272.808,3683.0,3683.0
2006-12-01,262.862,3549.0,3549.0
