measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2013-08-01,178.529,1703.0,1703.0
2013-09-01,177.898,1697.0,1697.0
2013-10-01,187.337,1787.0,1787.0
2013-11-01,153.966,1469.0,1469.0
2013-12-01,155.65,1485.0,1485.0
2014-01-01,144.594,1375.0,1375.0
2014-02-01,158.111,1504.0,1504.0
2014-03-01,255.894,2434.0,2434.0
2014-04-01,289.714,2755.0,2755.0
2014-05-01,338.67,3221.0,3221.0
2014-06-01,369.749,3516.0,3516.0
2014-07-01,341.453,3247.0,3247.0
2014-08-01,355.287,3379.0,3379.0
2014-09-01,350.87,3337.0,3337.0
2014-10-01,323.86,3080.0,3080.0
2014-11-01,263.103,2502.0,2502.0
2014-12-01,180.695,1718.0,1718.0
2015-01-01,161.14,1502.0,1502.0
2015-02-01,207.1,1930.0,1930.0
2015-03-01,295.631,2755.0,2755.0
2015-04-01,336.518,3136.0,3136.0
2015-05-01,337.804,3148.0,3148.0
2015-06-01,349.959,3261.0,3261.0
2015-07-01,354.407,3303.0,3303.0
2015-08-01,361.242,3366.0,3366.0
2015-09-01,298.941,2786.0,2786.0
2015-10-01,255.21,2378.0,2378.0
2015-11-01,233.843,2179.0,2179.0
2015-12-01,202.205,1884.0,1884.0
2016-01-01,141.963,1311.0,1311.0
2016-02-01,284.017,2622.0,2622.0
2016-03-01,246.994,2280.0,2280.0
2016-04-01,277.415,2561.0,2561.0
2016-05-01,342.479,3162.0,3162.0
2016-06-01,340.075,3140.0,3140.0
2016-07-01,391.651,3616.0,3616.0
2016-08-01,381.458,3522.0,3522.0
2016-09-01,355.435,3281.0,3281.0
2016-10-01,311.758,2878.0,2878.0
2016-11-01,272.933,2520.0,2520.0
2016-12-01,218.822,2020.0,2020.0
2017-01-01,132.485,1221.0,1221.0
2017-02-01,215.851,1989.0,1989.0
2017-03-01,296.347,2730.0,2730.0
2017-04-01,312.482,2879.0,2879.0
2017-05-01,310.151,2857.0,2857.0
2017-06-01,372.54,3432.0,3432.0
2017-07-01,364.293,3356.0,3356.0
2017-08-01,361.246,3328.0,3328.0
2017-09-01,291.686,2687.0,2687.0
2017-10-01,257.623,2373.0,2373.0
2017-11-01,158.303,1458.0,1458.0
2017-12-01,115.993,1069.0,1069.0
2018-01-01,153.498,1397.0,1397.0
2018-02-01,168.046,1530.0,1530.0
2018-03-01,270.774,2465.0,2465.0
2018-04-01,302.246,2752.0,2752.0
2018-05-01,380.925,3468.0,3468.0
2018-06-01,371.424,3381.0,3381.0
2018-07-01,436.445,3973.0,3973.0
2018-08-01,352.719,3211.0,3211.0
2018-09-01,218.223,1987.0,1987.0
2018-10-01,209.315,1906.0,1906.0
2018-11-01,124.995,1138.0,1138.0
2018-12-01,173.39,1579.0,1579.0
2019-01-01,179.521,1599.0,1599.0
2019-02-01,207.326,1846.0,1846.0
2019-03-01,291.438,2595.0,2595.0
2019-04-01,319.417,2844.0,2844.0
2019-05-01,322.545,2872.0,2872.0
2019-06-01,355.738,3168.0,3168.0
2019-07-01,425.947,3793.0,3793.0
2019-08-01,352.61,3140.0,3140.0
2019-09-01,332.451,2960.0,2960.0
2019-10-01,224.878,2003.0,2003.0
2019-11-01,181.605,1617.0,1617.0
2019-12-01,114.524,1020.0,1020.0
2020-01-01,153.357,1344.0,1344.0
2020-02-01,200.874,1761.0,1761.0
2020-03-01,305.647,2680.0,2680.0
2020-04-01,293.055,2569.0,2569.0
2020-05-01,413.152,3622.0,3622.0
2020-06-01,390.344,3422.0,3422.0
2020-07-01,384.405,3370.0,3370.0
2020-08-01,363.379,3186.0,3186.0
2020-09-01,315.506,2766.0,2766.0
2020-10-01,229.384,2011.0,2011.0
2020-11-01,164.049,1438.0,1438.0
2020-12-01,124.848,1095.0,1095.0
2021-01-01,155.7,1377.0,1377.0
2021-02-01,122.98,1088.0,1088.0
2021-03-01,389.253,3443.0,3443.0
2021-04-01,315.052,2786.0,2786.0
2021-05-01,391.565,3463.0,3463.0
2021-06-01,405.918,3590.0,3590.0
2021-07-01,319.431,2825.0,2825.0
2021-08-01,321.986,2848.0,2848.0
2021-09-01,299.239,2646.0,2646.0
2021-10-01,221.145,1956.0,1956.0
2021-11-01,218.712,1934.0,1934.0
2021-12-01,117.019,1035.0,1035.0
2022-01-01,286.415,977.0,977.0
2022-02-01,188.487,643.0,643.0
2022-03-01,281.304,960.0,960.0
2022-04-01,343.697,1173.0,1173.0
2022-05-01,386.837,1320.0,1320.0
2022-06-01,389.095,1328.0,1328.0
2022-07-01,429.502,1465.0,1465.0
2022-08-01,378.875,1293.0,1293.0
2022-09-01,314.105,1072.0,1072.0
2022-10-01,248.978,850.0,850.0
2022-11-01,205.362,701.0,701.0
2022-12-01,133.343,455.0,455.0
2023-01-01,111.0,379.0,379.0
2023-02-01,190.0,648.0,648.0
2023-03-01,293.0,1000.0,1000.0
2023-04-01,323.0,1102.0,1102.0
2023-05-01,447.0,1525.0,1525.0
2023-06-01,314.0,1071.0,1071.0
2023-07-01,345.0,1177.0,1177.0
2023-08-01,337.0,1150.0,1150.0
2023-09-01,281.0,959.0,959.0
2023-10-01,253.0,863.0,863.0
2023-11-01,232.0,792.0,792.0
2023-12-01,146.0,498.0,498.0
2024-01-01,91.0,310.0,310.0
2024-02-01,267.0,911.0,911.0
2024-03-01,295.0,1007.0,1007.0
2024-04-01,308.0,1051.0,1051.0
2024-05-01,352.0,1201.0,1201.0
2024-06-01,387.0,1320.0,1320.0
2024-07-01,356.0,1215.0,1215.0
2024-08-01,322.0,1099.0,1099.0
2024-09-01,297.0,1013.0,1013.0
2024-10-01,312.0,1065.0,1065.0
2024-11-01,248.0,846.0,846.0
2024-12-01,161.0,549.0,549.0
