measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2011-11-01,14124.0,137229.0,137229.0
2011-12-01,12307.0,119575.0,119575.0
2012-01-01,30967.0,294682.0,294682.0
2012-02-01,26134.0,248691.0,248691.0
2012-03-01,29326.0,279066.0,279066.0
2012-04-01,27921.0,265696.0,265696.0
2012-05-01,22482.0,213939.0,213939.0
2012-06-01,21454.0,204156.0,204156.0
2012-07-01,13911.0,132377.0,132377.0
2012-08-01,17674.0,168186.0,168186.0
2012-09-01,21170.0,201454.0,201454.0
2012-10-01,32891.0,312991.0,312991.0
2012-11-01,23796.0,226443.0,226443.0
2012-12-01,28860.0,274632.0,274632.0
2013-01-01,29101.0,277653.0,277653.0
2013-02-01,26298.0,250909.0,250909.0
2013-03-01,25205.0,240481.0,240481.0
2013-04-01,20859.0,199016.0,199016.0
2013-05-01,19322.0,184351.0,184351.0
2013-06-01,14137.0,134881.0,134881.0
2013-07-01,11293.0,107747.0,107747.0
2013-08-01,15318.0,146149.0,146149.0
2013-09-01,20453.0,195142.0,195142.0
2013-10-01,24969.0,238229.0,238229.0
2013-11-01,29609.0,282499.0,282499.0
2013-12-01,13808.0,131742.0,131742.0
2014-01-01,28569.0,271691.0,271691.0
2014-02-01,27670.0,263142.0,263142.0
2014-03-01,32121.0,305471.0,305471.0
2014-04-01,31494.0,299508.0,299508.0
2014-05-01,23043.0,219139.0,219139.0
2014-06-01,18994.0,180633.0,180633.0
2014-07-01,17155.0,163144.0,163144.0
2014-08-01,14044.0,133558.0,133558.0
2014-09-01,20609.0,195992.0,195992.0
2014-10-01,22863.0,217427.0,217427.0
2014-11-01,36367.0,345850.0,345850.0
2014-12-01,31129.0,296037.0,296037.0
2015-01-01,35366.0,329576.0,329576.0
2015-02-01,30013.0,279691.0,279691.0
2015-03-01,34475.0,321273.0,321273.0
2015-04-01,29680.0,276588.0,276588.0
2015-05-01,28801.0,268397.0,268397.0
2015-06-01,17077.0,159141.0,159141.0
2015-07-01,16957.0,158022.0,158022.0
2015-08-01,19826.0,184758.0,184758.0
2015-09-01,22293.0,207748.0,207748.0
2015-10-01,37282.0,347431.0,347431.0
2015-11-01,36473.0,339892.0,339892.0
2015-12-01,35732.0,332987.0,332987.0
2016-01-01,37944.0,350299.0,350299.0
2016-02-01,34669.0,320064.0,320064.0
2016-03-01,30690.0,283330.0,283330.0
2016-04-01,25717.0,237419.0,237419.0
2016-05-01,23795.0,219675.0,219675.0
2016-06-01,22162.0,204600.0,204600.0
2016-07-01,21518.0,198654.0,198654.0
2016-08-01,17061.0,157507.0,157507.0
2016-09-01,23535.0,217275.0,217275.0
2016-10-01,31186.0,287909.0,287909.0
2016-11-01,35782.0,330339.0,330339.0
2016-12-01,43636.0,402848.0,402848.0
2017-01-01,33030.29,304308.0,304308.0
2017-02-01,35070.407,323104.0,323104.0
2017-03-01,36810.305,339133.0,339133.0
2017-04-01,35884.502,330604.0,330604.0
2017-05-01,30446.548,280504.0,280504.0
2017-06-01,25760.611,237333.0,237333.0
2017-07-01,12978.608,119572.0,119572.0
2017-08-01,11520.868,106142.0,106142.0
2017-09-01,14731.357,135720.0,135720.0
2017-10-01,33232.156,306168.0,306168.0
2017-11-01,36638.036,337546.0,337546.0
2017-12-01,36303.312,334462.0,334462.0
2018-01-01,45395.076,413277.0,413277.0
2018-02-01,32999.981,300432.0,300432.0
2018-03-01,37207.782,338740.0,338740.0
2018-04-01,29698.196,270372.0,270372.0
2018-05-01,25259.606,229963.0,229963.0
2018-06-01,17429.855,158681.0,158681.0
2018-07-01,14581.479,132750.0,132750.0
2018-08-01,15763.246,143509.0,143509.0
2018-09-01,17709.981,161232.0,161232.0
2018-10-01,31957.402,290940.0,290940.0
2018-11-01,30391.62,276685.0,276685.0
2018-12-01,33317.776,303325.0,303325.0
2019-01-01,35931.414,319969.0,319969.0
2019-02-01,31211.25,277936.0,277936.0
2019-03-01,34949.67,311227.0,311227.0
2019-04-01,37890.765,337417.0,337417.0
2019-05-01,26682.218,237605.0,237605.0
2019-06-01,23632.662,210449.0,210449.0
2019-07-01,15196.629,135326.0,135326.0
2019-08-01,13200.213,117548.0,117548.0
2019-09-01,19913.265,177328.0,177328.0
2019-10-01,30739.149,273732.0,273732.0
2019-11-01,29374.66,261581.0,261581.0
2019-12-01,38829.105,345773.0,345773.0
2020-01-01,32635.082,286112.0,286112.0
2020-02-01,35966.686,315320.0,315320.0
2020-03-01,31032.823,272065.0,272065.0
2020-04-01,27074.158,237359.0,237359.0
2020-05-01,24570.263,215407.0,215407.0
2020-06-01,18179.362,159378.0,159378.0
2020-07-01,13444.512,117868.0,117868.0
2020-08-01,15967.274,139985.0,139985.0
2020-09-01,26374.167,231222.0,231222.0
2020-10-01,31668.774,277640.0,277640.0
2020-11-01,44737.303,392212.0,392212.0
2020-12-01,36989.596,324288.0,324288.0
2021-01-01,24989.59,221008.0,221008.0
2021-02-01,30125.141,266427.0,266427.0
2021-03-01,42398.341,374971.0,374971.0
2021-04-01,28558.947,252575.0,252575.0
2021-05-01,22526.903,199228.0,199228.0
2021-06-01,22809.776,201730.0,201730.0
2021-07-01,16124.863,142608.0,142608.0
2021-08-01,12557.629,111060.0,111060.0
2021-09-01,24510.476,216771.0,216771.0
2021-10-01,23081.263,204131.0,204131.0
2021-11-01,34644.099,306392.0,306392.0
2021-12-01,35829.972,316880.0,316880.0
2022-01-01,33899.54,115665.0,115665.0
2022-02-01,35788.899,122112.0,122112.0
2022-03-01,35021.043,119492.0,119492.0
2022-04-01,31110.935,106151.0,106151.0
2022-05-01,28022.984,95614.0,95614.0
2022-06-01,22723.487,77533.0,77533.0
2022-07-01,19714.491,67266.0,67266.0
2022-08-01,16282.227,55555.0,55555.0
2022-09-01,18825.403,64232.0,64232.0
2022-10-01,33658.888,114844.0,114844.0
2022-11-01,38977.822,132992.0,132992.0
2022-12-01,36207.281,123539.0,123539.0
2023-01-01,25528.0,87102.0,87102.0
2023-02-01,38161.0,130205.0,130205.0
2023-03-01,34342.0,117175.0,117175.0
2023-04-01,28677.0,97846.0,97846.0
2023-05-01,22358.0,76285.0,76285.0
2023-06-01,12625.0,43077.0,43077.0
2023-07-01,14472.0,49378.0,49378.0
2023-08-01,20673.0,70536.0,70536.0
2023-09-01,16442.0,56100.0,56100.0
2023-10-01,30293.0,103360.0,103360.0
2023-11-01,35220.0,120171.0,120171.0
2023-12-01,25061.0,85508.0,85508.0
2024-01-01,30791.0,105059.0,105059.0
2024-02-01,29955.0,102206.0,102206.0
2024-03-01,36234.0,123630.0,123630.0
2024-04-01,33263.0,113493.0,113493.0
2024-05-01,24555.0,83782.0,83782.0
2024-06-01,21104.0,72007.0,72007.0
2024-07-01,13264.0,45257.0,45257.0
2024-08-01,16097.0,54923.0,54923.0
2024-09-01,19186.0,65463.0,65463.0
2024-10-01,32289.0,110170.0,110170.0
2024-11-01,33194.0,113258.0,113258.0
2024-12-01,36655.0,125067.0,125067.0
