measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0
2005-08-01,0.0,0.0,0.0
2005-09-01,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2007-01-01,3.604,40.0,40.0
2007-02-01,7.731000000000001,86.0,86.0
2007-03-01,1.2590000000000001,17.0,17.0
2007-04-01,0.893,11.0,11.0
2007-05-01,1.102,11.0,11.0
2007-06-01,1.175,11.0,11.0
2007-07-01,0.931,11.0,11.0
2007-08-01,0.082,0.0,0.0
2007-09-01,0.299,6.0,6.0
2007-10-01,0.263,6.0,6.0
2007-11-01,1.02,11.0,11.0
2007-12-01,1.641,17.0,17.0
2008-01-01,3.233,34.0,34.0
2008-02-01,4.133,46.0,46.0
2008-03-01,1.6340000000000001,17.0,17.0
2008-04-01,1.83,17.0,17.0
2008-05-01,0.756,6.0,6.0
2008-06-01,0.749,6.0,6.0
2008-07-01,0.35500000000000004,6.0,6.0
2008-08-01,0.433,6.0,6.0
2008-09-01,0.63,6.0,6.0
2008-10-01,0.48700000000000004,6.0,6.0
2008-11-01,1.6280000000000001,17.0,17.0
2008-12-01,4.132000000000001,46.0,46.0
2009-01-01,9.16,97.0,97.0
2009-02-01,1.566,17.0,17.0
2009-03-01,0.925,11.0,11.0
2009-04-01,1.315,11.0,11.0
2009-05-01,0.921,11.0,11.0
2009-06-01,0.898,11.0,11.0
2009-07-01,0.6980000000000001,6.0,6.0
2009-08-01,0.88,11.0,11.0
2009-09-01,0.7030000000000001,6.0,6.0
2009-10-01,1.032,11.0,11.0
2009-11-01,0.508,6.0,6.0
2009-12-01,1.3940000000000001,17.0,17.0
2010-01-01,3.2680000000000002,40.0,40.0
2010-02-01,2.073,23.0,23.0
2010-03-01,0.549,6.0,6.0
2010-04-01,1.458,17.0,17.0
2010-05-01,2.168,23.0,23.0
2010-06-01,1.209,11.0,11.0
2010-07-01,1.27,11.0,11.0
2010-08-01,1.601,17.0,17.0
2010-09-01,1.6320000000000001,17.0,17.0
2010-10-01,2.43,23.0,23.0
2010-11-01,1.11,11.0,11.0
2010-12-01,1.232,11.0,11.0
2011-01-01,0.926,17.0,17.0
2011-02-01,1.021,11.0,11.0
2011-03-01,1.643,17.0,17.0
2011-04-01,1.635,17.0,17.0
2011-05-01,0.772,6.0,6.0
2011-06-01,0.518,6.0,6.0
2011-07-01,1.25,11.0,11.0
2011-08-01,0.656,6.0,6.0
2011-09-01,0.838,11.0,11.0
2011-10-01,0.261,0.0,0.0
2011-11-01,1.435,17.0,17.0
2011-12-01,9.045,97.0,97.0
2012-01-01,0.162,0.0,0.0
2012-02-01,1.616,11.0,11.0
2012-03-01,0.384,6.0,6.0
2012-04-01,0.403,6.0,6.0
2012-05-01,5.109,51.0,51.0
2012-06-01,2.624,29.0,29.0
2012-07-01,6.384,68.0,68.0
2012-08-01,0.619,6.0,6.0
2012-09-01,0.433,6.0,6.0
2012-10-01,1.365,17.0,17.0
2012-11-01,0.567,6.0,6.0
2012-12-01,0.334,6.0,6.0
2013-01-01,1.692,23.0,23.0
2013-02-01,0.17,0.0,0.0
2013-03-01,0.452,6.0,6.0
2013-04-01,0.487,6.0,6.0
2013-05-01,1.693,17.0,17.0
2013-06-01,1.285,11.0,11.0
2013-07-01,1.476,17.0,17.0
2013-08-01,0.46,6.0,6.0
2013-09-01,3.685,40.0,40.0
2013-10-01,2.273,23.0,23.0
2013-11-01,1.708,17.0,17.0
2013-12-01,4.619,51.0,51.0
2014-01-01,0.0,57.0,57.0
2014-02-01,0.0,34.0,34.0
2014-03-01,0.0,63.0,63.0
2014-04-01,0.0,11.0,11.0
2014-05-01,0.0,11.0,11.0
2014-06-01,0.0,11.0,11.0
2014-07-01,0.0,6.0,6.0
2014-08-01,0.0,6.0,6.0
2014-09-01,0.0,0.0,0.0
2014-10-01,0.0,6.0,6.0
2014-11-01,0.0,6.0,6.0
2014-12-01,0.0,11.0,11.0
2015-01-01,0.986,6.0,6.0
2015-02-01,3.287,46.0,46.0
2015-03-01,5.062,68.0,68.0
2015-04-01,0.689,11.0,11.0
2015-05-01,3.157,46.0,46.0
2015-06-01,1.318,17.0,17.0
2015-07-01,1.385,17.0,17.0
2015-08-01,1.592,23.0,23.0
2015-09-01,2.358,34.0,34.0
2015-10-01,1.169,17.0,17.0
2015-11-01,1.534,23.0,23.0
2015-12-01,1.463,23.0,23.0
2016-01-01,1.999,17.0,17.0
2016-02-01,1.64,17.0,17.0
2016-03-01,0.727,6.0,6.0
2016-04-01,1.32,11.0,11.0
2016-05-01,1.573,17.0,17.0
2016-06-01,3.42,34.0,34.0
2016-07-01,5.183,46.0,46.0
2016-08-01,2.764,29.0,29.0
2016-09-01,0.987,11.0,11.0
2016-10-01,4.578,40.0,40.0
2016-11-01,1.468,11.0,11.0
2016-12-01,4.341,40.0,40.0
2017-01-01,1.729,17.0,17.0
2017-02-01,0.644,11.0,11.0
2017-03-01,0.226,6.0,6.0
2017-04-01,1.597,23.0,23.0
2017-05-01,1.121,17.0,17.0
2017-06-01,4.273,63.0,63.0
2017-07-01,2.906,40.0,40.0
2017-08-01,1.476,23.0,23.0
2017-09-01,1.258,17.0,17.0
2017-10-01,2.773,40.0,40.0
2017-11-01,1.341,17.0,17.0
2017-12-01,0.656,11.0,11.0
2018-01-01,1.655,11.0,11.0
2018-02-01,1.064,11.0,11.0
2018-03-01,1.177,11.0,11.0
2018-04-01,1.573,17.0,17.0
2018-05-01,4.149,40.0,40.0
2018-06-01,6.355,57.0,57.0
2018-07-01,1.384,11.0,11.0
2018-08-01,3.715,34.0,34.0
2018-09-01,2.991,29.0,29.0
2018-10-01,4.215,40.0,40.0
2018-11-01,1.787,17.0,17.0
2018-12-01,0.935,11.0,11.0
2019-01-01,0.813,6.0,6.0
2019-02-01,2.593,29.0,29.0
2019-03-01,0.612,6.0,6.0
2019-04-01,1.994,17.0,17.0
2019-05-01,3.373,34.0,34.0
2019-06-01,1.574,17.0,17.0
2019-07-01,0.907,6.0,6.0
2019-08-01,1.115,11.0,11.0
2019-09-01,2.093,17.0,17.0
2019-10-01,3.634,34.0,34.0
2019-11-01,2.616,23.0,23.0
2019-12-01,1.676,17.0,17.0
2020-01-01,1.726,18.0,18.0
2020-02-01,2.267,24.0,24.0
2020-03-01,0.204,0.0,0.0
2020-04-01,0.937,12.0,12.0
2020-05-01,5.963,60.0,60.0
2020-06-01,3.951,36.0,36.0
2020-07-01,1.651,18.0,18.0
2020-08-01,6.971,66.0,66.0
2020-09-01,1.72,18.0,18.0
2020-10-01,2.117,18.0,18.0
2020-11-01,1.209,12.0,12.0
2020-12-01,4.284,42.0,42.0
2021-01-01,1.727,34.0,34.0
2021-02-01,1.504,23.0,23.0
2021-03-01,0.497,6.0,6.0
2021-04-01,3.518,57.0,57.0
2021-05-01,0.785,11.0,11.0
2021-06-01,3.322,51.0,51.0
2021-07-01,1.041,17.0,17.0
2021-08-01,0.949,17.0,17.0
2021-09-01,0.839,11.0,11.0
2021-10-01,1.865,29.0,29.0
2021-11-01,1.585,29.0,29.0
2021-12-01,2.368,40.0,40.0
2022-01-01,0.847,6.0,6.0
2022-02-01,1.352,11.0,11.0
2022-03-01,1.226,11.0,11.0
2022-04-01,0.665,6.0,6.0
2022-05-01,1.064,6.0,6.0
2022-06-01,2.195,17.0,17.0
2022-07-01,0.839,6.0,6.0
2022-08-01,2.344,17.0,17.0
2022-09-01,3.52,29.0,29.0
2022-10-01,3.035,23.0,23.0
2022-11-01,1.94,17.0,17.0
2022-12-01,1.973,17.0,17.0
2023-01-01,0.846,11.0,11.0
2023-02-01,0.588,6.0,6.0
2023-03-01,0.588,6.0,6.0
2023-04-01,0.683,11.0,11.0
2023-05-01,0.43,6.0,6.0
2023-06-01,1.089,17.0,17.0
2023-07-01,0.644,11.0,11.0
2023-08-01,1.001,11.0,11.0
2023-09-01,0.442,6.0,6.0
2023-10-01,0.464,6.0,6.0
2023-11-01,0.923,11.0,11.0
2023-12-01,0.302,6.0,6.0
