measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2003-01-01,27524.0,281873.28,281873.28
2003-02-01,34253.0,350784.97,350784.97
2003-03-01,34253.0,350784.97,350784.97
2003-04-01,28355.0,290383.56,290383.56
2003-05-01,29673.0,303881.19,303881.19
2003-06-01,15850.0,162319.85,162319.85
2003-07-01,20630.0,211271.83,211271.83
2003-08-01,14066.0,144049.91,144049.91
2003-09-01,26530.0,271693.73,271693.73
2003-10-01,26165.0,267955.77,267955.77
2003-11-01,34725.0,355618.73,355618.73
2003-12-01,33806.0,346207.25,346207.25
2004-01-01,17094.0,171316.07,171316.07
2004-02-01,19646.0,196892.21,196892.21
2004-03-01,24649.0,247032.28,247032.28
2004-04-01,17266.0,173039.85,173039.85
2004-05-01,23065.0,231157.43,231157.43
2004-06-01,16077.0,161123.69,161123.69
2004-07-01,12013.0,120394.29,120394.29
2004-08-01,15368.0,154018.1,154018.1
2004-09-01,19955.0,199989.01,199989.01
2004-10-01,22025.0,220734.55,220734.55
2004-11-01,26563.0,266214.39,266214.39
2004-12-01,28293.0,283552.45,283552.45
2005-01-01,21721.0,217188.28,217188.28
2005-02-01,20209.0,202069.79,202069.79
2005-03-01,22027.0,220247.97,220247.97
2005-04-01,27005.0,270023.0,270023.0
2005-05-01,29841.0,298380.16,298380.16
2005-06-01,21944.0,219418.06,219418.06
2005-07-01,18639.0,186371.36,186371.36
2005-08-01,14338.0,143365.66,143365.66
2005-09-01,26485.0,264823.52,264823.52
2005-10-01,21987.0,219848.01,219848.01
2005-11-01,31304.0,313008.7,313008.7
2005-12-01,23142.0,231396.86,231396.86
2006-01-01,29177.0,289407.0,289407.0
2006-02-01,26790.0,265730.0,265730.0
2006-03-01,29626.0,293860.0,293860.0
2006-04-01,29137.0,289010.0,289010.0
2006-05-01,31409.0,311546.0,311546.0
2006-06-01,16006.0,158764.0,158764.0
2006-07-01,18971.0,188173.0,188173.0
2006-08-01,14171.0,140562.0,140562.0
2006-09-01,19562.0,194035.0,194035.0
2006-10-01,29010.0,287750.0,287750.0
2006-11-01,27231.0,270104.0,270104.0
2006-12-01,29585.0,293454.0,293454.0
2007-01-01,35501.0,350892.0,350892.0
2007-02-01,25176.0,248840.0,248840.0
2007-03-01,35413.0,350022.0,350022.0
2007-04-01,31438.0,310733.0,310733.0
2007-05-01,33109.0,327249.0,327249.0
2007-06-01,20228.0,199934.0,199934.0
2007-07-01,17328.0,171270.0,171270.0
2007-08-01,12953.0,128027.0,128027.0
2007-09-01,29138.0,288000.0,288000.0
2007-10-01,28977.0,286409.0,286409.0
2007-11-01,23073.0,228054.0,228054.0
2007-12-01,19350.0,191255.0,191255.0
2008-01-01,32520.0,320452.0,320452.0
2008-02-01,27334.0,269349.0,269349.0
2008-03-01,27621.0,272177.0,272177.0
2008-04-01,31608.0,311465.0,311465.0
2008-05-01,28009.0,276001.0,276001.0
2008-06-01,16418.0,161783.0,161783.0
2008-07-01,15389.0,151643.0,151643.0
2008-08-01,16461.0,162207.0,162207.0
2008-09-01,24295.0,239403.0,239403.0
2008-10-01,24466.0,241088.0,241088.0
2008-11-01,31346.0,308883.0,308883.0
2008-12-01,35894.0,353699.0,353699.0
2009-01-01,31881.96,311168.0,311168.0
2009-02-01,31248.0,304980.0,304980.0
2009-03-01,29304.0,286007.0,286007.0
2009-04-01,29799.0,290838.0,290838.0
2009-05-01,25329.0,247211.0,247211.0
2009-06-01,14195.0,138543.0,138543.0
2009-07-01,13224.0,129066.0,129066.0
2009-08-01,15530.0,151573.0,151573.0
2009-09-01,14160.0,138202.0,138202.0
2009-10-01,20746.0,202481.0,202481.0
2009-11-01,23781.0,232103.0,232103.0
2009-12-01,26010.0,253858.0,253858.0
2010-01-01,27159.0,264963.0,264963.0
2010-02-01,16741.0,163325.0,163325.0
2010-03-01,28100.0,274144.0,274144.0
2010-04-01,25914.0,252817.0,252817.0
2010-05-01,25207.0,245919.0,245919.0
2010-06-01,16705.0,162974.0,162974.0
2010-07-01,15970.0,155803.0,155803.0
2010-08-01,17055.0,166389.0,166389.0
2010-09-01,20411.0,199130.0,199130.0
2010-10-01,24105.0,235168.0,235168.0
2010-11-01,30135.0,293997.0,293997.0
2010-12-01,22672.0,221188.0,221188.0
2011-01-01,25210.0,244940.0,244940.0
2011-02-01,35694.0,346803.0,346803.0
2011-03-01,24379.0,236866.0,236866.0
2011-04-01,28338.0,275332.0,275332.0
2011-05-01,30918.0,300399.0,300399.0
2011-06-01,20409.0,198294.0,198294.0
2011-07-01,6368.0,61871.0,61871.0
2011-08-01,7029.0,68294.0,68294.0
2011-09-01,6908.0,67118.0,67118.0
2011-10-01,20609.0,200237.0,200237.0
2011-11-01,30121.0,292656.0,292656.0
2011-12-01,28049.0,272524.0,272524.0
2012-01-01,29483.0,280560.0,280560.0
2012-02-01,22085.0,210161.0,210161.0
2012-03-01,18945.0,180281.0,180281.0
2012-04-01,27884.0,265344.0,265344.0
2012-05-01,26821.0,255229.0,255229.0
