measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2005-01-01,0.0,0.0,0.0,2201.86,25951.09,25951.09
2005-02-01,0.0,0.0,0.0,1761.5020000000002,20761.04,20761.04
2005-03-01,0.0,0.0,0.0,2444.411,28809.79,28809.79
2005-04-01,0.0,0.0,0.0,2320.371,27347.86,27347.86
2005-05-01,0.0,0.0,0.0,2218.827,26151.06,26151.06
2005-06-01,0.0,0.0,0.0,4188.511,49365.72,49365.72
2005-07-01,0.0,0.0,0.0,5513.976000000001,64987.64,64987.64
2005-08-01,0.0,0.0,0.0,5477.586,64558.74,64558.74
2005-09-01,0.0,0.0,0.0,3316.326,39086.17,39086.17
2005-10-01,0.0,0.0,0.0,2351.472,27714.42,27714.42
2005-11-01,0.0,0.0,0.0,2060.878,24289.48,24289.48
2005-12-01,0.0,0.0,0.0,2576.279,30363.98,30363.98
2006-01-01,15.043000000000001,194.0,194.0,2132.822,24222.0,24222.0
2006-02-01,7.872000000000001,101.0,101.0,2410.96,27381.0,27381.0
2006-03-01,6.612,85.0,85.0,3177.068,36081.0,36081.0
2006-04-01,12.666,163.0,163.0,2629.136,29859.0,29859.0
2006-05-01,11.839,152.0,152.0,3463.2430000000004,39331.0,39331.0
2006-06-01,10.761000000000001,138.0,138.0,4461.051,50663.0,50663.0
2006-07-01,15.588000000000001,201.0,201.0,7982.899,90660.0,90660.0
2006-08-01,15.12,195.0,195.0,7093.51,80560.0,80560.0
2006-09-01,6.946000000000001,89.0,89.0,4172.5470000000005,47387.0,47387.0
2006-10-01,7.338,94.0,94.0,4519.696,51329.0,51329.0
2006-11-01,8.64,111.0,111.0,3038.554,34508.0,34508.0
2006-12-01,9.574,123.0,123.0,3084.5150000000003,35030.0,35030.0
2007-01-01,26.342000000000002,299.0,299.0,3187.326,35916.0,35916.0
2007-02-01,81.382,915.0,915.0,4769.335,53742.0,53742.0
