measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2019-01-01,4468.634,41396.0,41396.0
2019-02-01,4245.439,39328.0,39328.0
2019-03-01,4931.029,45679.0,45679.0
2019-04-01,4609.642,42702.0,42702.0
2019-05-01,4356.461,40357.0,40357.0
2019-06-01,4507.525,41756.0,41756.0
2019-07-01,4623.101,42827.0,42827.0
2019-08-01,4951.782,45872.0,45872.0
2019-09-01,4618.218,42782.0,42782.0
2019-10-01,4759.136,44087.0,44087.0
2019-11-01,4900.778,45399.0,45399.0
2019-12-01,4755.255,44051.0,44051.0
2020-01-01,5064.021,52070.0,52070.0
2020-02-01,4513.608,46411.0,46411.0
2020-03-01,5098.654,52426.0,52426.0
2020-04-01,4737.211,48710.0,48710.0
2020-05-01,5056.117,51989.0,51989.0
2020-06-01,4214.552,43336.0,43336.0
2020-07-01,4813.142,49490.0,49490.0
2020-08-01,5082.372,52259.0,52259.0
2020-09-01,4829.805,49662.0,49662.0
2020-10-01,5256.132,54046.0,54046.0
2020-11-01,4624.832,47554.0,47554.0
2020-12-01,4879.554,50173.0,50173.0
2021-01-01,4370.273,46090.0,46090.0
2021-02-01,3974.814,41919.0,41919.0
2021-03-01,4558.416,48074.0,48074.0
2021-04-01,4190.589,44195.0,44195.0
2021-05-01,4617.301,48695.0,48695.0
2021-06-01,4240.224,44719.0,44719.0
2021-07-01,4581.576,48318.0,48318.0
2021-08-01,4563.286,48126.0,48126.0
2021-09-01,4456.844,47003.0,47003.0
2021-10-01,4766.658,50270.0,50270.0
2021-11-01,4409.71,46506.0,46506.0
2021-12-01,4916.309,51849.0,51849.0
2022-01-01,4224.002,42947.0,42947.0
2022-02-01,3747.694,38104.0,38104.0
2022-03-01,3822.595,38866.0,38866.0
2022-04-01,3897.708,39630.0,39630.0
2022-05-01,4169.664,42395.0,42395.0
2022-06-01,4205.94,42764.0,42764.0
2022-07-01,4209.63,42801.0,42801.0
2022-08-01,4125.118,41942.0,41942.0
2022-09-01,3990.925,40577.0,40577.0
2022-10-01,4296.161,43681.0,43681.0
2022-11-01,3829.899,38940.0,38940.0
2022-12-01,4281.664,43534.0,43534.0
2023-01-01,4540.858,47781.0,47781.0
2023-02-01,4031.527,42421.0,42421.0
2023-03-01,4454.636,46872.0,46872.0
2023-04-01,3797.066,39953.0,39953.0
2023-05-01,4217.2,44374.0,44374.0
2023-06-01,4302.689,45274.0,45274.0
2023-07-01,4562.294,48005.0,48005.0
2023-08-01,4452.32,46848.0,46848.0
2023-09-01,4167.106,43847.0,43847.0
2023-10-01,4332.408,45586.0,45586.0
2023-11-01,4437.056,46687.0,46687.0
2023-12-01,4560.84,47990.0,47990.0
2024-01-01,4424.578,51545.0,51545.0
2024-02-01,4115.794,47948.0,47948.0
2024-03-01,3870.183,45086.0,45086.0
2024-04-01,3834.096,44666.0,44666.0
2024-05-01,4175.387,48642.0,48642.0
2024-06-01,4217.894,49137.0,49137.0
2024-07-01,4364.488,50845.0,50845.0
2024-08-01,4288.386,49959.0,49959.0
2024-09-01,4287.87,49953.0,49953.0
2024-10-01,4201.513,48946.0,48946.0
2024-11-01,3701.509,43122.0,43122.0
2024-12-01,4002.302,46626.0,46626.0
