measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2019-01-01,11.604,110.0,110.0
2019-02-01,10.803,85.0,85.0
2019-03-01,15.614,128.0,128.0
2019-04-01,9.085,73.0,73.0
2019-05-01,16.007,128.0,128.0
2019-06-01,13.706,110.0,110.0
2019-07-01,8.183,67.0,67.0
2019-08-01,10.788,85.0,85.0
2019-09-01,12.385,98.0,98.0
2019-10-01,13.11,104.0,104.0
2019-11-01,11.471,92.0,92.0
2019-12-01,12.244,98.0,98.0
2020-01-01,15.042,116.0,116.0
2020-02-01,15.638,128.0,128.0
2020-03-01,13.361,110.0,110.0
2020-04-01,15.153,128.0,128.0
2020-05-01,17.464,146.0,146.0
2020-06-01,21.052,177.0,177.0
2020-07-01,10.741,92.0,92.0
2020-08-01,17.412,146.0,146.0
2020-09-01,13.336,110.0,110.0
2020-10-01,16.638,140.0,140.0
2020-11-01,22.348,183.0,183.0
2020-12-01,17.815,146.0,146.0
2021-01-01,28.596,232.0,232.0
2021-02-01,47.331,372.0,372.0
2021-03-01,36.599,287.0,287.0
2021-04-01,28.556,226.0,226.0
2021-05-01,28.073,220.0,220.0
2021-06-01,32.381,256.0,256.0
2021-07-01,11.618,92.0,92.0
2021-08-01,18.071,140.0,140.0
2021-09-01,25.104,195.0,195.0
2021-10-01,31.602,250.0,250.0
2021-11-01,30.42,238.0,238.0
2021-12-01,45.649,360.0,360.0
2022-01-01,12.6,110.0,110.0
2022-02-01,5.108,43.0,43.0
2022-03-01,3.078,24.0,24.0
2022-04-01,3.903,31.0,31.0
2022-05-01,11.045,92.0,92.0
2022-06-01,10.033,79.0,79.0
2022-07-01,8.857,73.0,73.0
2022-08-01,6.31,49.0,49.0
2022-09-01,3.127,24.0,24.0
2022-10-01,7.232,61.0,61.0
2022-11-01,5.18,43.0,43.0
2022-12-01,5.527,43.0,43.0
2023-01-01,5.843,43.0,43.0
2023-02-01,5.799,49.0,49.0
2023-03-01,5.424,43.0,43.0
2023-04-01,4.369,37.0,37.0
2023-05-01,4.119,37.0,37.0
2023-06-01,3.345,31.0,31.0
2023-07-01,3.418,31.0,31.0
2023-08-01,2.757,24.0,24.0
2023-09-01,4.65,37.0,37.0
2023-10-01,3.517,31.0,31.0
2023-11-01,4.287,37.0,37.0
2023-12-01,5.472,43.0,43.0
2024-01-01,14.323,116.0,116.0
2024-02-01,9.187,79.0,79.0
2024-03-01,7.292,61.0,61.0
2024-04-01,5.858,49.0,49.0
2024-05-01,7.127,61.0,61.0
2024-06-01,4.913,43.0,43.0
2024-07-01,4.838,43.0,43.0
2024-08-01,5.867,49.0,49.0
2024-09-01,4.399,37.0,37.0
2024-10-01,6.654,55.0,55.0
2024-11-01,6.475,55.0,55.0
2024-12-01,6.067,49.0,49.0
