measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2016-12-01,0.0,0.0,0.0
2017-01-01,55.207,509.0,509.0
2017-02-01,61.664,568.0,568.0
2017-03-01,114.987,1059.0,1059.0
2017-04-01,121.148,1116.0,1116.0
2017-05-01,152.323,1403.0,1403.0
2017-06-01,165.074,1521.0,1521.0
2017-07-01,150.466,1386.0,1386.0
2017-08-01,139.054,1281.0,1281.0
2017-09-01,129.847,1196.0,1196.0
2017-10-01,119.619,1102.0,1102.0
2017-11-01,73.507,677.0,677.0
2017-12-01,70.104,646.0,646.0
2018-01-01,87.208,794.0,794.0
2018-02-01,122.76,1118.0,1118.0
2018-03-01,140.368,1278.0,1278.0
2018-04-01,175.478,1598.0,1598.0
2018-05-01,211.517,1926.0,1926.0
2018-06-01,227.896,2075.0,2075.0
2018-07-01,196.986,1793.0,1793.0
2018-08-01,198.358,1806.0,1806.0
2018-09-01,187.773,1709.0,1709.0
2018-10-01,147.941,1347.0,1347.0
2018-11-01,101.76,926.0,926.0
2018-12-01,80.955,737.0,737.0
2019-01-01,85.834,764.0,764.0
2019-02-01,100.155,892.0,892.0
2019-03-01,152.136,1355.0,1355.0
2019-04-01,176.945,1576.0,1576.0
2019-05-01,184.228,1641.0,1641.0
2019-06-01,222.721,1983.0,1983.0
2019-07-01,219.798,1957.0,1957.0
2019-08-01,215.265,1917.0,1917.0
2019-09-01,176.042,1568.0,1568.0
2019-10-01,161.753,1440.0,1440.0
2019-11-01,103.447,921.0,921.0
2019-12-01,66.676,594.0,594.0
2020-01-01,80.943,710.0,710.0
2020-02-01,109.721,962.0,962.0
2020-03-01,107.368,941.0,941.0
2020-04-01,135.314,1186.0,1186.0
2020-05-01,177.093,1553.0,1553.0
2020-06-01,176.349,1546.0,1546.0
2020-07-01,199.189,1746.0,1746.0
2020-08-01,165.023,1447.0,1447.0
2020-09-01,129.575,1136.0,1136.0
2020-10-01,119.77,1050.0,1050.0
2020-11-01,94.687,830.0,830.0
2020-12-01,74.968,657.0,657.0
2021-01-01,79.827,706.0,706.0
2021-02-01,104.572,925.0,925.0
2021-03-01,135.021,1194.0,1194.0
2021-04-01,169.011,1495.0,1495.0
2021-05-01,184.219,1629.0,1629.0
2021-06-01,178.949,1583.0,1583.0
2021-07-01,171.399,1516.0,1516.0
2021-08-01,168.588,1491.0,1491.0
2021-09-01,145.367,1286.0,1286.0
2021-10-01,120.992,1070.0,1070.0
2021-11-01,96.273,851.0,851.0
2021-12-01,65.782,582.0,582.0
2022-01-01,87.41,298.0,298.0
2022-02-01,104.262,356.0,356.0
2022-03-01,138.23,472.0,472.0
2022-04-01,155.928,532.0,532.0
2022-05-01,182.752,624.0,624.0
2022-06-01,190.29,649.0,649.0
2022-07-01,183.532,626.0,626.0
2022-08-01,170.408,581.0,581.0
2022-09-01,143.81,491.0,491.0
2022-10-01,132.491,452.0,452.0
2022-11-01,98.22,335.0,335.0
2022-12-01,68.667,234.0,234.0
2023-01-01,29.0,99.0,99.0
2023-02-01,144.0,491.0,491.0
2023-03-01,152.0,519.0,519.0
2023-04-01,190.0,648.0,648.0
2023-05-01,191.0,652.0,652.0
2023-06-01,180.0,614.0,614.0
2023-07-01,152.0,519.0,519.0
2023-08-01,136.0,464.0,464.0
2023-09-01,103.0,351.0,351.0
2023-10-01,58.0,198.0,198.0
2023-11-01,104.0,355.0,355.0
2023-12-01,94.0,321.0,321.0
2024-01-01,108.0,368.0,368.0
2024-02-01,108.0,368.0,368.0
2024-03-01,149.0,508.0,508.0
2024-04-01,146.0,498.0,498.0
2024-05-01,75.0,256.0,256.0
2024-06-01,93.0,317.0,317.0
2024-07-01,124.0,423.0,423.0
2024-08-01,82.0,280.0,280.0
2024-09-01,148.0,505.0,505.0
2024-10-01,146.0,498.0,498.0
2024-11-01,119.0,406.0,406.0
2024-12-01,89.0,304.0,304.0
