measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2015-01-01,618.926,5768.0,5768.0
2015-02-01,392.535,3658.0,3658.0
2015-03-01,522.842,4872.0,4872.0
2015-04-01,528.167,4922.0,4922.0
2015-05-01,387.51,3611.0,3611.0
2015-06-01,390.92,3643.0,3643.0
2015-07-01,264.622,2466.0,2466.0
2015-08-01,257.442,2399.0,2399.0
2015-09-01,318.468,2968.0,2968.0
2015-10-01,634.482,5913.0,5913.0
2015-11-01,587.457,5475.0,5475.0
2015-12-01,499.629,4656.0,4656.0
2016-01-01,460.671,4253.0,4253.0
2016-02-01,582.644,5379.0,5379.0
2016-03-01,535.08,4940.0,4940.0
2016-04-01,409.026,3776.0,3776.0
2016-05-01,411.129,3796.0,3796.0
2016-06-01,371.358,3428.0,3428.0
2016-07-01,332.453,3069.0,3069.0
2016-08-01,330.598,3052.0,3052.0
2016-09-01,365.297,3372.0,3372.0
2016-10-01,450.157,4156.0,4156.0
2016-11-01,440.941,4071.0,4071.0
2016-12-01,540.646,4991.0,4991.0
2017-01-01,532.784,4909.0,4909.0
2017-02-01,602.928,5555.0,5555.0
2017-03-01,609.145,5612.0,5612.0
2017-04-01,444.323,4094.0,4094.0
2017-05-01,439.645,4050.0,4050.0
2017-06-01,400.022,3685.0,3685.0
2017-07-01,258.942,2386.0,2386.0
2017-08-01,329.43,3035.0,3035.0
2017-09-01,345.194,3180.0,3180.0
2017-10-01,516.778,4761.0,4761.0
2017-11-01,622.412,5734.0,5734.0
2017-12-01,630.397,5808.0,5808.0
2018-01-01,707.073,6437.0,6437.0
2018-02-01,492.083,4480.0,4480.0
2018-03-01,757.032,6892.0,6892.0
2018-04-01,653.346,5948.0,5948.0
2018-05-01,398.156,3625.0,3625.0
2018-06-01,382.542,3483.0,3483.0
2018-07-01,319.598,2910.0,2910.0
2018-08-01,314.475,2863.0,2863.0
2018-09-01,326.185,2970.0,2970.0
2018-10-01,596.989,5435.0,5435.0
2018-11-01,657.006,5981.0,5981.0
2018-12-01,464.515,4229.0,4229.0
2019-01-01,629.806,5608.0,5608.0
2019-02-01,679.94,6055.0,6055.0
2019-03-01,697.85,6214.0,6214.0
2019-04-01,645.898,5752.0,5752.0
2019-05-01,413.478,3682.0,3682.0
2019-06-01,379.846,3383.0,3383.0
2019-07-01,295.957,2635.0,2635.0
2019-08-01,281.687,2508.0,2508.0
2019-09-01,410.908,3659.0,3659.0
2019-10-01,526.425,4688.0,4688.0
2019-11-01,653.177,5817.0,5817.0
2019-12-01,727.028,6474.0,6474.0
2020-01-01,426.229,3737.0,3737.0
2020-02-01,454.229,3982.0,3982.0
2020-03-01,572.321,5018.0,5018.0
2020-04-01,657.597,5765.0,5765.0
2020-05-01,545.6,4783.0,4783.0
2020-06-01,301.018,2639.0,2639.0
2020-07-01,316.496,2775.0,2775.0
2020-08-01,356.067,3122.0,3122.0
2020-09-01,399.289,3501.0,3501.0
2020-10-01,424.806,3724.0,3724.0
2020-11-01,703.885,6171.0,6171.0
2020-12-01,646.463,5668.0,5668.0
2021-01-01,327.248,2894.0,2894.0
2021-02-01,399.146,3530.0,3530.0
2021-03-01,543.915,4810.0,4810.0
2021-04-01,434.44,3842.0,3842.0
2021-05-01,461.977,4086.0,4086.0
2021-06-01,314.287,2780.0,2780.0
2021-07-01,291.586,2579.0,2579.0
2021-08-01,255.788,2262.0,2262.0
2021-09-01,354.148,3132.0,3132.0
2021-10-01,472.152,4176.0,4176.0
2021-11-01,489.749,4331.0,4331.0
2021-12-01,419.564,3711.0,3711.0
2022-01-01,256.891,877.0,877.0
2022-02-01,290.756,992.0,992.0
2022-03-01,430.554,1469.0,1469.0
2022-04-01,420.702,1435.0,1435.0
2022-05-01,300.813,1026.0,1026.0
2022-06-01,305.636,1043.0,1043.0
2022-07-01,247.347,844.0,844.0
2022-08-01,166.429,568.0,568.0
2022-09-01,289.037,986.0,986.0
2022-10-01,339.887,1160.0,1160.0
2022-11-01,437.917,1494.0,1494.0
2022-12-01,278.031,949.0,949.0
2023-01-01,278.0,949.0,949.0
2023-02-01,62.0,212.0,212.0
2023-03-01,538.0,1836.0,1836.0
2023-04-01,119.0,406.0,406.0
2023-05-01,328.0,1119.0,1119.0
2023-06-01,188.0,641.0,641.0
2023-07-01,178.0,607.0,607.0
2023-08-01,271.0,925.0,925.0
2023-09-01,351.0,1198.0,1198.0
2023-10-01,219.0,747.0,747.0
2023-11-01,294.0,1003.0,1003.0
2023-12-01,192.0,655.0,655.0
2024-01-01,330.0,1126.0,1126.0
2024-02-01,417.0,1423.0,1423.0
2024-03-01,607.0,2071.0,2071.0
2024-04-01,275.0,938.0,938.0
2024-05-01,289.0,986.0,986.0
2024-06-01,191.0,652.0,652.0
2024-07-01,205.0,699.0,699.0
2024-08-01,77.0,263.0,263.0
2024-09-01,179.0,611.0,611.0
2024-10-01,256.0,873.0,873.0
2024-11-01,513.0,1750.0,1750.0
2024-12-01,347.0,1184.0,1184.0
