measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,3.347,147.0,147.0
2001-02-01,2.827,124.0,124.0
2001-03-01,3.108,136.0,136.0
2001-04-01,2.5660000000000003,112.0,112.0
2001-05-01,2.919,128.0,128.0
2001-06-01,3.208,140.0,140.0
2001-07-01,3.1630000000000003,139.0,139.0
2001-08-01,3.425,150.0,150.0
2001-09-01,2.69,118.0,118.0
2001-10-01,2.6140000000000003,114.0,114.0
2001-11-01,2.049,90.0,90.0
2001-12-01,2.083,91.0,91.0
2002-01-01,6.938000000000001,148.0,148.0
2002-02-01,6.22,133.0,133.0
2002-03-01,6.6080000000000005,141.0,141.0
2002-04-01,6.013,128.0,128.0
2002-05-01,7.091,151.0,151.0
2002-06-01,7.987,170.0,170.0
2002-07-01,9.002,192.0,192.0
2002-08-01,8.681000000000001,185.0,185.0
2002-09-01,7.132000000000001,152.0,152.0
2002-10-01,6.736000000000001,144.0,144.0
2002-11-01,7.232,154.0,154.0
2002-12-01,7.359,157.0,157.0
2003-01-01,6.08,154.0,154.0
2003-02-01,5.4910000000000005,139.0,139.0
2003-03-01,5.634,143.0,143.0
2003-04-01,5.085,129.0,129.0
2003-05-01,5.144,131.0,131.0
2003-06-01,5.706,145.0,145.0
2003-07-01,6.633,168.0,168.0
2003-08-01,6.734,171.0,171.0
2003-09-01,5.6770000000000005,144.0,144.0
2003-10-01,5.44,138.0,138.0
2003-11-01,5.343,136.0,136.0
2003-12-01,6.031000000000001,153.0,153.0
2004-01-01,8.23,198.0,198.0
2004-02-01,5.364,129.0,129.0
2004-03-01,5.466,131.0,131.0
2004-04-01,7.331,176.0,176.0
2004-05-01,6.94,167.0,167.0
2004-06-01,6.009,144.0,144.0
2004-07-01,7.545,181.0,181.0
2004-08-01,8.08,194.0,194.0
2004-09-01,6.6770000000000005,160.0,160.0
2004-10-01,5.534000000000001,133.0,133.0
2004-11-01,6.105,147.0,147.0
2004-12-01,4.721,113.0,113.0
2005-01-01,20.216,370.41,370.41
2005-02-01,6.946000000000001,127.26,127.26
2005-03-01,7.698,141.06,141.06
2005-04-01,9.325,170.86,170.86
2005-05-01,8.66,158.68,158.68
2005-06-01,11.24,205.95,205.95
2005-07-01,11.441,209.64,209.64
2005-08-01,13.441,246.27,246.27
2005-09-01,8.798,161.21,161.21
2005-10-01,9.771,179.03,179.03
2005-11-01,7.855,143.92,143.92
2005-12-01,16.609,304.32,304.32
2006-01-01,11.517000000000001,323.0,323.0
2006-02-01,6.027,169.0,169.0
2006-03-01,5.062,142.0,142.0
2006-04-01,9.697000000000001,272.0,272.0
2006-05-01,9.065,254.0,254.0
2006-06-01,8.239,231.0,231.0
2006-07-01,11.935,335.0,335.0
2006-08-01,11.576,325.0,325.0
2006-09-01,5.3180000000000005,149.0,149.0
2006-10-01,5.618,158.0,158.0
2006-11-01,6.615,186.0,186.0
2006-12-01,7.33,206.0,206.0
2007-01-01,2.307,156.0,156.0
2007-02-01,3.9290000000000003,265.0,265.0
